customer_id,total_revenue,total_transactions,customer_tenure_days,is_churned,customer_ltv,churn_probability,churn_risk_level,R_score,F_score,M_score,segment
CUST_000833,5526.35,17,484,0,5526.35,0.0004623281267172,Low,5.0,4.0,5.0,Champions
CUST_000834,46897.62,17,484,0,46897.62,0.0001498726184625,Low,5.0,4.0,5.0,Champions
CUST_000835,14295.27,17,484,0,14295.27,0.00039872694744,Low,5.0,4.0,5.0,Champions
CUST_000836,2367.45,6,483,1,2367.45,0.9999999999758462,High,1.0,2.0,4.0,Hibernating
CUST_000837,14830.53,17,483,0,14830.53,0.0008028911141289,Low,5.0,4.0,5.0,Champions
CUST_000838,578.33,17,482,0,578.33,0.0006395722966228,Low,5.0,4.0,2.0,Loyal Customers
CUST_000839,1614.83,6,482,1,1614.83,0.9999999999467444,High,1.0,2.0,3.0,Hibernating
CUST_000840,2041.81,16,480,0,2041.81,0.0037534219804639,Low,1.0,4.0,4.0,At Risk
CUST_000841,28793.36,16,480,0,28793.36,0.0016677082270413,Low,2.0,4.0,5.0,At Risk
CUST_000842,11453.69,16,480,0,11453.69,0.0126383202125274,Low,1.0,4.0,5.0,At Risk
CUST_000843,13395.9,16,480,0,13395.9,0.0177353616357332,Low,1.0,4.0,5.0,At Risk
CUST_000844,1519.1799999999998,16,480,0,1519.1799999999998,0.0032428766435115,Low,2.0,4.0,3.0,At Risk
CUST_000845,7293.53,16,478,0,7293.53,0.0036598283057023,Low,2.0,4.0,5.0,At Risk
CUST_000846,4398.26,16,477,0,4398.26,0.0021227999215378,Low,2.0,4.0,4.0,At Risk
CUST_000847,1557.56,16,477,0,1557.56,0.015017356794194,Low,2.0,4.0,3.0,At Risk
CUST_000848,341.29,9,477,1,341.29,0.9999998489941962,High,1.0,3.0,1.0,At Risk
CUST_000849,539.73,16,477,0,539.73,0.0056551780161194,Low,2.0,4.0,2.0,At Risk
CUST_000850,3021.59,16,476,0,3021.59,0.0030698739236358,Low,2.0,4.0,4.0,At Risk
CUST_000851,3332.85,16,476,0,3332.85,0.0012717939926307,Low,2.0,4.0,4.0,At Risk
CUST_000852,3866.59,16,476,0,3866.59,0.0015396589149621,Low,2.0,4.0,4.0,At Risk
CUST_000853,898.75,16,475,0,898.75,0.0077493909328933,Low,2.0,4.0,2.0,At Risk
CUST_000854,701.64,16,475,0,701.64,0.0046798645845014,Low,2.0,4.0,2.0,At Risk
CUST_000855,4466.97,15,475,0,4466.97,0.0291275232603629,Low,1.0,4.0,4.0,At Risk
CUST_000856,1199.91,16,475,0,1199.91,0.0023133370487408,Low,2.0,4.0,3.0,At Risk
CUST_000857,2403.54,16,474,0,2403.54,0.0024844199635597,Low,2.0,4.0,4.0,At Risk
CUST_000858,33231.34,16,474,0,33231.34,0.0010166365888175,Low,2.0,4.0,5.0,At Risk
CUST_000859,3266.07,16,473,0,3266.07,0.0025405349775216,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000860,789.63,16,473,0,789.63,0.0050057299009981,Low,3.0,4.0,2.0,Promising
CUST_000861,963.95,16,472,0,963.95,0.0055128928126842,Low,3.0,4.0,2.0,Promising
CUST_000862,754.6700000000001,16,472,0,754.6700000000001,0.0035865622702103,Low,3.0,4.0,2.0,Promising
CUST_000863,1392.76,16,472,0,1392.76,0.0065782329445595,Low,2.0,4.0,3.0,At Risk
CUST_000864,42053.71,16,472,0,42053.71,0.0011296402429421,Low,2.0,4.0,5.0,At Risk
CUST_000865,2605.06,13,471,1,2605.06,0.8912244239978191,High,1.0,4.0,4.0,At Risk
CUST_000866,1359.64,8,470,1,1359.64,0.9999998832703432,High,1.0,3.0,3.0,At Risk
CUST_000867,3296.69,16,469,0,3296.69,0.0012163220572048,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000868,7015.6900000000005,16,468,0,7015.6900000000005,0.00165892050671,Low,3.0,4.0,5.0,Potential Loyalists
CUST_000869,834.16,16,467,0,834.16,0.0010023576157637,Low,4.0,4.0,2.0,Loyal Customers
CUST_000870,1709.54,16,467,0,1709.54,0.0007927718921556,Low,4.0,4.0,3.0,Loyal Customers
CUST_000871,1862.88,16,467,0,1862.88,0.0010182530116903,Low,4.0,4.0,3.0,Loyal Customers
CUST_000872,920.72,16,467,0,920.72,0.001915733924737,Low,1.0,4.0,3.0,At Risk
CUST_000873,4973.43,16,467,0,4973.43,0.003428551004452,Low,1.0,4.0,4.0,At Risk
CUST_000874,587.36,16,465,0,587.36,0.0023525359203332,Low,3.0,4.0,2.0,Promising
CUST_000875,694.9,16,465,0,694.9,0.0017050719876501,Low,4.0,4.0,2.0,Loyal Customers
CUST_000876,1344.95,16,464,0,1344.95,0.0009147348443745,Low,4.0,4.0,3.0,Loyal Customers
CUST_000877,967.12,16,463,0,967.12,0.0010662935113237,Low,1.0,4.0,3.0,At Risk
CUST_000878,8853.19,16,463,0,8853.19,0.0006136273605758,Low,4.0,4.0,5.0,Champions
CUST_000879,2183.14,16,463,0,2183.14,0.0017653440365577,Low,4.0,4.0,3.0,Loyal Customers
CUST_000880,2767.25,16,462,0,2767.25,0.003177449481701,Low,4.0,4.0,4.0,Champions
CUST_000881,15793.59,16,462,0,15793.59,0.0008642037747818,Low,4.0,4.0,5.0,Champions
CUST_000882,3893.35,16,459,0,3893.35,0.0003459456138752,Low,5.0,4.0,4.0,Champions
CUST_000883,1563.33,16,458,0,1563.33,0.0016885937405807,Low,5.0,4.0,3.0,Loyal Customers
CUST_000884,2080.28,16,458,0,2080.28,0.000503239300359,Low,4.0,4.0,4.0,Champions
CUST_000885,1467.26,16,457,0,1467.26,0.0004459903760533,Low,5.0,4.0,3.0,Loyal Customers
CUST_000886,11004.15,16,456,0,11004.15,0.0005023590322028,Low,5.0,4.0,5.0,Champions
CUST_000887,34128.53,16,455,0,34128.53,0.0001207556843317,Low,5.0,4.0,5.0,Champions
CUST_000888,532.05,16,454,0,532.05,0.0004368910172241,Low,5.0,4.0,2.0,Loyal Customers
CUST_000889,2314.67,16,454,0,2314.67,0.0004372000184909,Low,1.0,4.0,4.0,At Risk
CUST_000890,10262.29,16,453,0,10262.29,0.0006720877117235,Low,1.0,4.0,5.0,At Risk
CUST_000891,3114.8900000000003,3,453,1,3114.8900000000003,0.9999999999999956,High,1.0,1.0,4.0,Hibernating
CUST_000892,4449.72,16,452,0,4449.72,0.0001247848107281,Low,5.0,4.0,4.0,Champions
CUST_000893,13178.47,16,452,0,13178.47,0.0008167250864917,Low,5.0,4.0,5.0,Champions
CUST_000894,1820.95,16,452,0,1820.95,0.0009466600560513,Low,5.0,4.0,3.0,Loyal Customers
CUST_000895,3537.68,16,452,0,3537.68,0.0002183210728725,Low,5.0,4.0,4.0,Champions
CUST_000896,2405.7,9,450,1,2405.7,0.9999924216146382,High,1.0,3.0,4.0,At Risk
CUST_000897,4136.43,15,450,0,4136.43,0.0032389588510776,Low,2.0,4.0,4.0,At Risk
CUST_000898,876.32,15,449,0,876.32,0.0108533358489817,Low,1.0,4.0,2.0,At Risk
CUST_000899,296.35,4,448,1,296.35,0.9999999999960798,High,1.0,2.0,1.0,Hibernating
CUST_000900,360.57,7,448,1,360.57,0.9999999866246116,High,1.0,3.0,2.0,At Risk
CUST_000901,4474.91,15,447,0,4474.91,0.0031283243232393,Low,2.0,4.0,4.0,At Risk
CUST_000902,1320.9,15,447,0,1320.9,0.0121316397679656,Low,2.0,4.0,3.0,At Risk
CUST_000903,11470.79,15,447,0,11470.79,0.0045526183399013,Low,2.0,4.0,5.0,At Risk
CUST_000904,1204.14,15,447,0,1204.14,0.0055605873279278,Low,2.0,4.0,3.0,At Risk
CUST_000905,1182.67,15,447,0,1182.67,0.0075210893921984,Low,2.0,4.0,3.0,At Risk
CUST_000906,12982.86,15,445,0,12982.86,0.0036446782630114,Low,2.0,4.0,5.0,At Risk
CUST_000907,534.78,7,445,1,534.78,0.9999999676386356,High,1.0,3.0,2.0,At Risk
CUST_000908,9013.5,5,444,1,9013.5,0.9999999999949538,High,1.0,2.0,5.0,Hibernating
CUST_000909,6048.48,15,443,0,6048.48,0.0037332940595286,Low,2.0,4.0,5.0,At Risk
CUST_000910,1469.82,15,442,0,1469.82,0.0035829189010837,Low,2.0,4.0,3.0,At Risk
CUST_000911,859.29,15,442,0,859.29,0.0124756070445217,Low,3.0,4.0,2.0,Promising
CUST_000912,4980.63,15,441,0,4980.63,0.0038059307637197,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000913,2570.87,15,441,0,2570.87,0.0018962969206397,Low,2.0,4.0,4.0,At Risk
CUST_000914,21893.47,15,439,0,21893.47,0.0014178265160823,Low,3.0,4.0,5.0,Potential Loyalists
CUST_000915,569.62,15,438,0,569.62,0.0024310384467108,Low,3.0,4.0,2.0,Promising
CUST_000916,2025.38,15,438,0,2025.38,0.0007300008596462,Low,3.0,4.0,3.0,Potential Loyalists
CUST_000917,2268.45,15,438,0,2268.45,0.0009381834661083,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000918,1870.83,15,436,0,1870.83,0.0016052633643141,Low,1.0,4.0,3.0,At Risk
CUST_000919,1354.64,15,436,0,1354.64,0.0028310070101581,Low,3.0,4.0,3.0,Potential Loyalists
CUST_000920,919.87,15,436,0,919.87,0.0041920702755341,Low,3.0,4.0,2.0,Promising
CUST_000921,2147.96,15,436,0,2147.96,0.0005728271515942,Low,4.0,4.0,4.0,Champions
CUST_000922,2602.86,15,435,0,2602.86,0.0006071844422308,Low,4.0,4.0,4.0,Champions
CUST_000923,1273.93,15,434,0,1273.93,0.0026531885647598,Low,3.0,4.0,3.0,Potential Loyalists
CUST_000924,791.24,14,433,0,791.24,0.0265122894948099,Low,1.0,4.0,2.0,At Risk
CUST_000925,4503.45,15,433,0,4503.45,0.0004781406652921,Low,4.0,4.0,4.0,Champions
CUST_000926,10322.54,15,431,0,10322.54,0.0005815531263685,Low,4.0,4.0,5.0,Champions
CUST_000927,8324.48,15,431,0,8324.48,0.0005433671363733,Low,4.0,4.0,5.0,Champions
CUST_000928,549.61,15,430,0,549.61,0.0007686436013101,Low,4.0,4.0,2.0,Loyal Customers
CUST_000929,4008.45,15,429,0,4008.45,0.0002329848819175,Low,5.0,4.0,4.0,Champions
CUST_000930,3106.42,15,428,0,3106.42,0.0008457705246221,Low,5.0,4.0,4.0,Champions
CUST_000931,2007.14,15,426,0,2007.14,0.000201761722177,Low,5.0,4.0,3.0,Loyal Customers
CUST_000932,3920.05,15,426,0,3920.05,0.0002677248268866,Low,5.0,4.0,4.0,Champions
CUST_000933,24340.26,15,425,0,24340.26,0.0001000903341934,Low,5.0,4.0,5.0,Champions
CUST_000934,335.32,7,425,1,335.32,0.9999998788528162,High,1.0,3.0,1.0,At Risk
CUST_000935,1732.13,15,424,0,1732.13,0.0002733515371386,Low,5.0,4.0,3.0,Loyal Customers
CUST_000936,1396.24,15,423,0,1396.24,0.0007162778372007,Low,5.0,4.0,3.0,Loyal Customers
CUST_000937,12751.39,15,423,0,12751.39,0.0005255751855185,Low,5.0,4.0,5.0,Champions
CUST_000938,3836.62,15,423,0,3836.62,0.0002514447653225,Low,1.0,4.0,4.0,At Risk
CUST_000939,2606.05,15,422,0,2606.05,0.0001784937905816,Low,5.0,4.0,4.0,Champions
CUST_000940,4266.4,15,422,0,4266.4,0.0003675437073394,Low,5.0,4.0,4.0,Champions
CUST_000941,8588.53,14,421,0,8588.53,0.0063949572440557,Low,1.0,4.0,5.0,At Risk
CUST_000942,9131.5,14,421,0,9131.5,0.0085104368839494,Low,1.0,4.0,5.0,At Risk
CUST_000943,1950.03,14,419,0,1950.03,0.0030104956321395,Low,1.0,4.0,3.0,At Risk
CUST_000944,743.99,14,419,0,743.99,0.0078018288539934,Low,2.0,4.0,2.0,At Risk
CUST_000945,26577.76,14,419,0,26577.76,0.0014041093689088,Low,2.0,4.0,5.0,At Risk
CUST_000946,2967.63,14,418,0,2967.63,0.0033571992721115,Low,2.0,4.0,4.0,At Risk
CUST_000947,614.58,14,418,0,614.58,0.0069551136849473,Low,2.0,4.0,2.0,At Risk
CUST_000948,2317.8,14,417,0,2317.8,0.0022133214151747,Low,2.0,4.0,4.0,At Risk
CUST_000949,463.52,14,416,0,463.52,0.0047753133185169,Low,2.0,4.0,2.0,At Risk
CUST_000950,9818.44,14,416,0,9818.44,0.0081072882604682,Low,1.0,4.0,5.0,At Risk
CUST_000951,597.99,14,415,0,597.99,0.0039090778157066,Low,2.0,4.0,2.0,At Risk
CUST_000952,92.93,3,415,1,92.93,0.9999999999991254,High,1.0,1.0,1.0,Hibernating
CUST_000953,730.86,14,414,0,730.86,0.0104093231745278,Low,1.0,3.0,2.0,At Risk
CUST_000954,895.27,14,414,0,895.27,0.005700787819232,Low,2.0,4.0,3.0,At Risk
CUST_000955,473.59,14,414,0,473.59,0.0063400443670711,Low,2.0,4.0,2.0,At Risk
CUST_000956,10670.83,14,414,0,10670.83,0.0084197185267883,Low,1.0,4.0,5.0,At Risk
CUST_000957,885.3000000000001,14,412,0,885.3000000000001,0.0033106691326711,Low,2.0,4.0,3.0,At Risk
CUST_000958,2476.42,14,412,0,2476.42,0.001096561134447,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000959,2740.35,14,412,0,2740.35,0.0016384704843985,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000960,1736.18,14,411,0,1736.18,0.0018636663464578,Low,3.0,4.0,3.0,Potential Loyalists
CUST_000961,798.27,14,411,0,798.27,0.0027719890893726,Low,3.0,4.0,2.0,Promising
CUST_000962,1291.0,14,411,0,1291.0,0.0059789917956915,Low,3.0,4.0,3.0,Potential Loyalists
CUST_000963,640.04,14,411,0,640.04,0.0050571992402547,Low,1.0,4.0,2.0,At Risk
CUST_000964,2162.21,14,410,0,2162.21,0.0013267650034181,Low,1.0,4.0,4.0,At Risk
CUST_000965,706.17,14,410,0,706.17,0.0029278054591422,Low,3.0,4.0,2.0,Promising
CUST_000966,3098.0,14,409,0,3098.0,0.0035233426377842,Low,3.0,3.0,4.0,Potential Loyalists
CUST_000967,3776.77,14,409,0,3776.77,0.0016697171901253,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000968,5104.85,14,409,0,5104.85,0.0030366698342595,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000969,12412.58,14,409,0,12412.58,0.0018916003419755,Low,3.0,4.0,5.0,Potential Loyalists
CUST_000970,1385.59,14,407,0,1385.59,0.0027911860343089,Low,1.0,4.0,3.0,At Risk
CUST_000971,672.15,14,407,0,672.15,0.002988168730015,Low,3.0,4.0,2.0,Promising
CUST_000972,3915.93,14,407,0,3915.93,0.0004271238869783,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000973,2692.19,14,406,0,2692.19,0.0008227129890538,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000974,1097.73,14,406,0,1097.73,0.0040285046903837,Low,3.0,3.0,3.0,Potential Loyalists
CUST_000975,2707.13,14,405,0,2707.13,0.0006308023259124,Low,4.0,4.0,4.0,Champions
CUST_000976,886.88,14,405,0,886.88,0.0011123193038189,Low,4.0,4.0,2.0,Loyal Customers
CUST_000977,2610.36,14,404,0,2610.36,0.0009048979216605,Low,4.0,4.0,4.0,Champions
CUST_000978,6887.28,3,404,1,6887.28,0.9999999999996012,High,1.0,2.0,5.0,Hibernating
CUST_000979,3709.85,14,404,0,3709.85,0.0007943318816676,Low,3.0,4.0,4.0,Potential Loyalists
CUST_000980,5715.86,14,404,0,5715.86,0.0070190912924122,Low,4.0,3.0,4.0,Loyal Customers
CUST_000981,1911.95,14,404,0,1911.95,0.0005570563357397,Low,4.0,4.0,3.0,Loyal Customers
CUST_000982,593.62,6,403,1,593.62,0.999999954438018,High,1.0,3.0,2.0,At Risk
CUST_000983,1808.67,14,403,0,1808.67,0.0003189143775294,Low,4.0,4.0,3.0,Loyal Customers
CUST_000984,496.57,14,403,0,496.57,0.0012795430901133,Low,4.0,4.0,2.0,Loyal Customers
CUST_000985,622.88,14,402,0,622.88,0.0012617964653075,Low,1.0,4.0,2.0,At Risk
CUST_000986,12883.51,14,402,0,12883.51,0.0005807026457391,Low,4.0,4.0,5.0,Champions
CUST_000987,1162.57,7,402,1,1162.57,0.9999994061951192,High,1.0,2.0,2.0,Hibernating
CUST_000988,16696.2,14,401,0,16696.2,0.0004422741708286,Low,4.0,4.0,5.0,Champions
CUST_000989,978.99,5,399,1,978.99,0.999999993706558,High,1.0,2.0,3.0,Hibernating
CUST_000990,12828.65,14,399,0,12828.65,0.0006638161029281,Low,4.0,4.0,5.0,Champions
CUST_000991,8859.8,14,398,0,8859.8,0.0009070956167936,Low,5.0,4.0,5.0,Champions
CUST_000992,2295.65,11,398,1,2295.65,0.6753402628270774,High,1.0,3.0,4.0,At Risk
CUST_000993,1010.13,14,397,0,1010.13,0.0013404777207228,Low,5.0,4.0,3.0,Loyal Customers
CUST_000994,1474.11,14,397,0,1474.11,0.0002880056818016,Low,5.0,4.0,3.0,Loyal Customers
CUST_000995,853.61,6,397,1,853.61,0.999999829146236,High,1.0,3.0,2.0,At Risk
CUST_000996,1032.02,14,396,0,1032.02,0.0010553556885462,Low,5.0,4.0,3.0,Loyal Customers
CUST_000997,1319.21,14,396,0,1319.21,0.0005814018333231,Low,5.0,4.0,3.0,Loyal Customers
CUST_000998,3732.02,14,394,0,3732.02,0.0002728617792769,Low,5.0,4.0,4.0,Champions
CUST_000999,1265.61,14,394,0,1265.61,0.0005682832813991,Low,5.0,4.0,3.0,Loyal Customers
CUST_001000,623.96,7,394,1,623.96,0.9999990421233356,High,1.0,3.0,2.0,At Risk
CUST_001001,678.69,14,393,0,678.69,0.0005482382990609,Low,5.0,4.0,2.0,Loyal Customers
CUST_001002,969.79,14,393,0,969.79,0.0007047661893684,Low,1.0,4.0,3.0,At Risk
CUST_001003,4602.55,14,393,0,4602.55,0.0002981692158073,Low,5.0,4.0,4.0,Champions
CUST_001004,7693.559999999999,13,390,0,7693.559999999999,0.0044935690338443,Low,1.0,4.0,5.0,At Risk
CUST_001005,2893.57,13,390,0,2893.57,0.0039147982086871,Low,2.0,4.0,4.0,At Risk
CUST_001006,416.25,13,388,0,416.25,0.0081056961178733,Low,2.0,4.0,2.0,At Risk
CUST_001007,608.9,8,388,1,608.9,0.999970229378652,High,1.0,3.0,2.0,At Risk
CUST_001008,3333.21,13,386,0,3333.21,0.001648755825066,Low,2.0,4.0,4.0,At Risk
CUST_001009,3675.18,4,384,1,3675.18,0.9999999998032244,High,1.0,2.0,4.0,Hibernating
CUST_001010,1306.57,8,383,1,1306.57,0.9997886332109912,High,1.0,3.0,3.0,At Risk
CUST_001011,1739.64,13,382,0,1739.64,0.0015461559980805,Low,3.0,4.0,4.0,Potential Loyalists
CUST_001012,1170.45,13,381,0,1170.45,0.0022789534720207,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001013,1274.31,13,381,0,1274.31,0.0030515826105383,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001014,16605.28,13,381,0,16605.28,0.0008436680756328,Low,3.0,4.0,5.0,Potential Loyalists
CUST_001015,2924.94,13,380,0,2924.94,0.0012432356642651,Low,3.0,4.0,4.0,Potential Loyalists
CUST_001016,2040.74,13,380,0,2040.74,0.0027245733901577,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001017,23817.84,13,380,0,23817.84,0.0019092680573726,Low,1.0,4.0,5.0,At Risk
CUST_001018,582.05,13,379,0,582.05,0.0046231946347396,Low,3.0,3.0,2.0,Promising
CUST_001019,1321.46,13,378,0,1321.46,0.001444962074733,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001020,1060.66,13,378,0,1060.66,0.0018041347061601,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001021,3786.44,13,378,0,3786.44,0.0009306059519059,Low,3.0,4.0,4.0,Potential Loyalists
CUST_001022,636.68,10,378,1,636.68,0.956419212549307,High,1.0,3.0,2.0,At Risk
CUST_001023,1469.46,13,377,0,1469.46,0.0015257557624975,Low,3.0,3.0,3.0,Potential Loyalists
CUST_001024,2509.91,13,376,0,2509.91,0.000751487350364,Low,4.0,4.0,4.0,Champions
CUST_001025,1186.5,13,375,0,1186.5,0.0018464035173637,Low,4.0,4.0,3.0,Loyal Customers
CUST_001026,1845.92,13,375,0,1845.92,0.0004948184245049,Low,4.0,4.0,3.0,Loyal Customers
CUST_001027,35478.81,13,374,0,35478.81,0.0003468273062318,Low,4.0,4.0,5.0,Champions
CUST_001028,1417.64,13,373,0,1417.64,0.0003889430769306,Low,4.0,4.0,3.0,Loyal Customers
CUST_001029,3708.39,13,373,0,3708.39,0.0010532811924877,Low,4.0,3.0,4.0,Loyal Customers
CUST_001030,2067.28,13,373,0,2067.28,0.0004100679526205,Low,4.0,4.0,3.0,Loyal Customers
CUST_001031,2674.11,13,372,0,2674.11,0.0004437943195074,Low,4.0,4.0,4.0,Champions
CUST_001032,1224.39,5,371,1,1224.39,0.9999999028629764,High,1.0,2.0,3.0,Hibernating
CUST_001033,7416.6,13,370,0,7416.6,0.0008525961865788,Low,4.0,4.0,5.0,Champions
CUST_001034,812.17,13,369,0,812.17,0.0011883719950833,Low,5.0,4.0,2.0,Loyal Customers
CUST_001035,930.44,13,369,0,930.44,0.0007302742804248,Low,4.0,4.0,3.0,Loyal Customers
CUST_001036,2365.61,13,369,0,2365.61,0.00091543750756,Low,4.0,4.0,4.0,Champions
CUST_001037,10775.18,13,368,0,10775.18,0.0005388220620589,Low,4.0,4.0,5.0,Champions
CUST_001038,6518.15,13,368,0,6518.15,0.0005991099881395,Low,4.0,4.0,5.0,Champions
CUST_001039,1423.78,13,367,0,1423.78,0.0007524652329927,Low,4.0,3.0,3.0,Loyal Customers
CUST_001040,11300.2,13,367,0,11300.2,0.0006520749932272,Low,4.0,4.0,5.0,Champions
CUST_001041,978.17,13,365,0,978.17,0.0005188704949499,Low,5.0,3.0,3.0,Loyal Customers
CUST_001042,10308.25,13,365,0,10308.25,0.0005595639652589,Low,5.0,3.0,5.0,Loyal Customers
CUST_001043,3006.21,13,362,0,3006.21,0.0001914416409169,Low,5.0,4.0,4.0,Champions
CUST_001044,1351.73,13,362,0,1351.73,0.000404169493341,Low,5.0,4.0,3.0,Loyal Customers
CUST_001045,750.16,12,361,0,750.16,0.0056026783950342,Low,1.0,4.0,2.0,At Risk
CUST_001046,27349.66,12,360,0,27349.66,0.011930284983504,Low,1.0,3.0,5.0,At Risk
CUST_001047,2633.16,12,360,0,2633.16,0.0056489063382672,Low,2.0,3.0,4.0,At Risk
CUST_001048,5697.85,12,360,0,5697.85,0.0059754859892023,Low,2.0,3.0,5.0,At Risk
CUST_001049,1849.97,12,360,0,1849.97,0.0050419766389379,Low,2.0,3.0,4.0,At Risk
CUST_001050,729.1800000000001,12,359,0,729.1800000000001,0.0080956214910477,Low,2.0,3.0,2.0,At Risk
CUST_001051,3235.07,12,357,0,3235.07,0.0019303460448244,Low,1.0,4.0,4.0,At Risk
CUST_001052,1831.95,12,357,0,1831.95,0.0020132280761411,Low,2.0,4.0,3.0,At Risk
CUST_001053,601.07,12,357,0,601.07,0.0090492679369553,Low,1.0,3.0,2.0,At Risk
CUST_001054,10520.24,12,356,0,10520.24,0.0057286574684786,Low,2.0,4.0,5.0,At Risk
CUST_001055,25900.64,12,355,0,25900.64,0.0015723346437487,Low,2.0,4.0,5.0,At Risk
CUST_001056,771.86,12,355,0,771.86,0.0029562816380427,Low,2.0,4.0,2.0,At Risk
CUST_001057,8222.64,12,354,0,8222.64,0.0034983490730759,Low,3.0,4.0,5.0,Potential Loyalists
CUST_001058,859.66,12,354,0,859.66,0.0046333129168974,Low,3.0,4.0,2.0,Promising
CUST_001059,2815.97,12,354,0,2815.97,0.0017726315256586,Low,2.0,4.0,4.0,At Risk
CUST_001060,4301.58,12,353,0,4301.58,0.0052948302377332,Low,2.0,3.0,4.0,At Risk
CUST_001061,2261.16,12,352,0,2261.16,0.0054358714072965,Low,2.0,3.0,4.0,At Risk
CUST_001062,572.71,4,352,1,572.71,0.9999999562664824,High,1.0,2.0,2.0,Hibernating
CUST_001063,1657.04,12,351,0,1657.04,0.0023191484399298,Low,2.0,4.0,3.0,At Risk
CUST_001064,987.25,12,351,0,987.25,0.0039246771261017,Low,2.0,4.0,3.0,At Risk
CUST_001065,3105.41,12,350,0,3105.41,0.0010801817659092,Low,3.0,4.0,4.0,Potential Loyalists
CUST_001066,281.2,5,350,1,281.2,0.9999998914488004,High,1.0,2.0,1.0,Hibernating
CUST_001067,2828.29,12,348,0,2828.29,0.0010830526727491,Low,3.0,4.0,4.0,Potential Loyalists
CUST_001068,9036.49,12,348,0,9036.49,0.0009023478947035,Low,3.0,4.0,5.0,Potential Loyalists
CUST_001069,1539.83,12,348,0,1539.83,0.0010807391285233,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001070,6946.45,12,348,0,6946.45,0.0013027203974317,Low,3.0,4.0,5.0,Potential Loyalists
CUST_001071,2573.94,12,348,0,2573.94,0.001142159766019,Low,3.0,3.0,4.0,Potential Loyalists
CUST_001072,873.69,12,348,0,873.69,0.0130283988651018,Low,3.0,3.0,2.0,Promising
CUST_001073,8159.21,12,347,0,8159.21,0.0052158740285692,Low,3.0,3.0,5.0,Potential Loyalists
CUST_001074,924.34,12,347,0,924.34,0.0012220597237879,Low,3.0,4.0,3.0,Potential Loyalists
CUST_001075,11109.79,12,347,0,11109.79,0.0007500392297274,Low,4.0,4.0,5.0,Champions
CUST_001076,795.87,12,346,0,795.87,0.0019954908602261,Low,4.0,4.0,2.0,Loyal Customers
CUST_001077,10927.55,12,345,0,10927.55,0.0015255300777978,Low,4.0,4.0,5.0,Champions
CUST_001078,500.12,12,345,0,500.12,0.0039895717117448,Low,3.0,4.0,2.0,Promising
CUST_001079,739.13,12,344,0,739.13,0.0014755312862836,Low,4.0,4.0,2.0,Loyal Customers
CUST_001080,3078.95,12,344,0,3078.95,0.0004510757398432,Low,4.0,4.0,4.0,Champions
CUST_001081,3013.91,12,343,0,3013.91,0.0005506117688586,Low,4.0,4.0,4.0,Champions
CUST_001082,11514.5,12,343,0,11514.5,0.0013402321789256,Low,4.0,4.0,5.0,Champions
CUST_001083,27454.64,12,343,0,27454.64,0.0005867746120406,Low,4.0,4.0,5.0,Champions
CUST_001084,541.06,12,342,0,541.06,0.0010621987122874,Low,4.0,4.0,2.0,Loyal Customers
CUST_001085,733.92,12,342,0,733.92,0.0008979056475298,Low,4.0,4.0,2.0,Loyal Customers
CUST_001086,673.4200000000001,12,342,0,673.4200000000001,0.0021103759823139,Low,4.0,4.0,2.0,Loyal Customers
CUST_001087,6016.52,12,340,0,6016.52,0.0014076034319428,Low,5.0,4.0,5.0,Champions
CUST_001088,7542.09,12,339,0,7542.09,0.0005189730961652,Low,5.0,4.0,5.0,Champions
CUST_001089,2563.65,12,338,0,2563.65,0.0005884177447542,Low,5.0,4.0,4.0,Champions
CUST_001090,1389.11,12,338,0,1389.11,0.0004161900491761,Low,5.0,4.0,3.0,Loyal Customers
CUST_001091,765.41,12,338,0,765.41,0.0009791352919184,Low,5.0,4.0,2.0,Loyal Customers
CUST_001092,794.04,12,338,0,794.04,0.0006284440314102,Low,5.0,4.0,2.0,Loyal Customers
CUST_001093,13722.68,12,337,0,13722.68,0.0003147338273701,Low,5.0,4.0,5.0,Champions
CUST_001094,3431.85,8,337,1,3431.85,0.9909000407648438,High,1.0,3.0,4.0,At Risk
CUST_001095,2080.6,12,337,0,2080.6,0.0002028631735775,Low,5.0,4.0,4.0,Champions
CUST_001096,11195.81,12,337,0,11195.81,0.0005756824099464,Low,5.0,4.0,5.0,Champions
CUST_001097,1542.35,12,336,0,1542.35,0.0004007451774927,Low,5.0,3.0,3.0,Loyal Customers
