customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,country,industry,subscription_type,signup_date,cluster,behavioral_segment
CUST_000933,5,15,24340.260000000002,5,4,5,545,14,Champions,Singapore,Technology,Premium,2023-11-04,1,VIP Elite
CUST_000934,244,7,335.32,1,3,1,131,5,Lost,USA,Education,Basic,2023-11-04,0,Engaged Regulars
CUST_000935,7,15,1732.13,5,4,3,543,12,Potential Loyalists,USA,Healthcare,Professional,2023-11-05,1,VIP Elite
CUST_000936,2,14,1304.38,5,4,3,543,12,Potential Loyalists,Australia,Finance,Basic,2023-11-06,1,VIP Elite
CUST_000937,4,13,11073.130000000001,5,4,5,545,14,Champions,Germany,Finance,Enterprise,2023-11-06,1,VIP Elite
CUST_000938,34,14,4171.6,1,4,4,144,9,At Risk,Canada,Energy,Professional,2023-11-06,0,Engaged Regulars
CUST_000939,3,15,2606.05,5,4,4,544,13,Champions,France,Healthcare,Professional,2023-11-07,1,VIP Elite
CUST_000940,1,14,3948.66,5,4,4,544,13,Champions,USA,Consulting,Professional,2023-11-07,1,VIP Elite
CUST_000941,64,12,7318.88,1,4,5,145,10,At Risk,Canada,Technology,Enterprise,2023-11-08,0,Engaged Regulars
CUST_000942,34,13,9846.039999999999,1,4,5,145,10,At Risk,France,Finance,Enterprise,2023-11-08,1,VIP Elite
CUST_000943,32,13,1833.45,1,4,3,143,8,At Risk,USA,Media,Professional,2023-11-10,0,Engaged Regulars
CUST_000944,31,13,697.66,2,4,2,242,8,Lost,USA,Healthcare,Basic,2023-11-10,0,Engaged Regulars
CUST_000945,31,14,26577.760000000002,2,4,5,245,11,At Risk,Canada,Retail,Premium,2023-11-10,1,VIP Elite
CUST_000946,28,13,3210.9700000000003,2,4,4,244,10,At Risk,USA,Energy,Professional,2023-11-11,0,Engaged Regulars
CUST_000947,28,13,670.92,2,4,2,242,8,Lost,Australia,Energy,Basic,2023-11-11,0,Engaged Regulars
CUST_000948,30,14,2317.8,2,4,4,244,10,At Risk,Germany,Manufacturing,Professional,2023-11-12,0,Engaged Regulars
CUST_000949,28,14,463.52,2,4,2,242,8,Lost,France,Healthcare,Basic,2023-11-13,0,Engaged Regulars
CUST_000950,56,13,9044.369999999999,1,4,5,145,10,At Risk,UK,Consulting,Enterprise,2023-11-13,0,Engaged Regulars
CUST_000951,27,13,557.84,2,4,2,242,8,Lost,Germany,Real Estate,Basic,2023-11-14,0,Engaged Regulars
CUST_000952,357,2,59.66,1,1,1,111,3,Hibernating,Australia,Education,Basic,2023-11-14,0,Engaged Regulars
CUST_000953,55,11,568.83,1,3,2,132,6,Lost,Canada,Healthcare,Basic,2023-11-15,0,Engaged Regulars
CUST_000954,26,14,895.27,2,4,3,243,9,At Risk,India,Consulting,Basic,2023-11-15,0,Engaged Regulars
CUST_000955,25,13,446.15,2,4,2,242,8,Lost,UK,Healthcare,Basic,2023-11-15,0,Engaged Regulars
CUST_000956,53,12,9060.91,1,4,5,145,10,At Risk,UK,Finance,Enterprise,2023-11-15,0,Engaged Regulars
CUST_000957,24,14,885.3000000000001,2,4,3,243,9,At Risk,Singapore,Healthcare,Basic,2023-11-17,0,Engaged Regulars
CUST_000958,21,14,2476.42,3,4,4,344,11,Loyal Customers,UK,Healthcare,Professional,2023-11-17,0,Engaged Regulars
CUST_000959,22,13,2521.32,3,4,4,344,11,Loyal Customers,Brazil,Media,Professional,2023-11-17,0,Engaged Regulars
CUST_000960,22,13,1534.37,3,4,3,343,10,Promising,UK,Manufacturing,Professional,2023-11-18,0,Engaged Regulars
CUST_000961,20,14,798.27,3,4,2,342,9,Promising,Canada,Energy,Basic,2023-11-18,0,Engaged Regulars
CUST_000962,22,13,1204.78,3,4,3,343,10,Promising,France,Education,Basic,2023-11-18,0,Engaged Regulars
CUST_000963,54,13,590.74,1,4,2,142,7,Lost,Australia,Education,Basic,2023-11-18,0,Engaged Regulars
CUST_000964,49,13,1985.64,1,4,4,144,9,At Risk,France,Technology,Professional,2023-11-19,0,Engaged Regulars
CUST_000965,20,13,659.11,3,4,2,342,9,Promising,France,Real Estate,Basic,2023-11-19,0,Engaged Regulars
CUST_000966,18,11,2398.81,3,3,4,334,10,Promising,France,Manufacturing,Professional,2023-11-20,0,Engaged Regulars
CUST_000967,20,13,3549.64,3,4,4,344,11,Loyal Customers,Germany,Finance,Professional,2023-11-20,0,Engaged Regulars
CUST_000968,22,13,4761.36,3,4,4,344,11,Loyal Customers,Canada,Healthcare,Enterprise,2023-11-20,1,VIP Elite
CUST_000969,21,14,12412.58,3,4,5,345,12,Loyal Customers,USA,Education,Enterprise,2023-11-20,1,VIP Elite
CUST_000970,49,13,1275.82,1,4,3,143,8,At Risk,Germany,Media,Basic,2023-11-22,0,Engaged Regulars
CUST_000971,19,14,672.15,3,4,2,342,9,Promising,USA,Consulting,Basic,2023-11-22,0,Engaged Regulars
CUST_000972,17,14,3915.93,3,4,4,344,11,Loyal Customers,Australia,Technology,Professional,2023-11-22,1,VIP Elite
CUST_000973,17,14,2692.19,3,4,4,344,11,Loyal Customers,Australia,Energy,Professional,2023-11-23,0,Engaged Regulars
CUST_000974,19,11,881.95,3,3,3,333,9,Promising,UK,Energy,Basic,2023-11-23,0,Engaged Regulars
CUST_000975,16,13,2918.95,4,4,4,444,12,Champions,UK,Real Estate,Professional,2023-11-24,1,VIP Elite
CUST_000976,14,13,825.4,4,4,2,442,10,Potential Loyalists,USA,Retail,Basic,2023-11-24,0,Engaged Regulars
CUST_000977,14,13,2434.26,4,4,4,444,12,Champions,France,Healthcare,Professional,2023-11-25,1,VIP Elite
CUST_000978,345,3,6887.28,1,2,5,125,8,Hibernating,Singapore,Technology,Premium,2023-11-25,0,Engaged Regulars
CUST_000979,17,14,3709.85,3,4,4,344,11,Loyal Customers,France,Energy,Professional,2023-11-25,1,VIP Elite
CUST_000980,16,11,4509.14,4,3,4,434,11,Potential Loyalists,France,Consulting,Enterprise,2023-11-25,0,Engaged Regulars
CUST_000981,15,13,1776.29,4,4,3,443,11,Potential Loyalists,USA,Real Estate,Professional,2023-11-25,0,Engaged Regulars
CUST_000982,255,6,593.62,1,3,2,132,6,Lost,Japan,Finance,Basic,2023-11-26,0,Engaged Regulars
CUST_000983,12,14,1808.67,4,4,3,443,11,Potential Loyalists,France,Retail,Professional,2023-11-26,0,Engaged Regulars
CUST_000984,16,14,496.57,4,4,2,442,10,Potential Loyalists,USA,Media,Basic,2023-11-26,0,Engaged Regulars
CUST_000985,44,13,572.38,1,4,2,142,7,Lost,UK,Media,Basic,2023-11-27,0,Engaged Regulars
CUST_000986,11,14,12883.51,4,4,5,445,13,Champions,USA,Finance,Enterprise,2023-11-27,1,VIP Elite
CUST_000987,224,5,852.57,1,2,2,122,5,Hibernating,USA,Manufacturing,Professional,2023-11-27,0,Engaged Regulars
CUST_000988,11,13,15504.619999999999,4,4,5,445,13,Champions,USA,Healthcare,Premium,2023-11-28,1,VIP Elite
CUST_000989,281,5,978.99,1,2,3,123,6,Hibernating,USA,Energy,Professional,2023-11-30,0,Engaged Regulars
CUST_000990,11,14,12828.65,4,4,5,445,13,Champions,Japan,Education,Enterprise,2023-11-30,1,VIP Elite
CUST_000991,8,13,8311.5,5,4,5,545,14,Champions,USA,Energy,Enterprise,2023-12-01,1,VIP Elite
CUST_000992,100,10,2550.43,1,3,4,134,8,At Risk,Germany,Technology,Professional,2023-12-01,0,Engaged Regulars
CUST_000993,9,13,946.18,5,4,3,543,12,Potential Loyalists,USA,Consulting,Basic,2023-12-02,1,VIP Elite
CUST_000994,7,13,1596.81,5,4,3,543,12,Potential Loyalists,Canada,Media,Professional,2023-12-02,1,VIP Elite
CUST_000995,249,6,853.61,1,3,2,132,6,Lost,UK,Finance,Professional,2023-12-02,0,Engaged Regulars
CUST_000996,7,13,940.37,5,4,3,543,12,Potential Loyalists,Australia,Consulting,Basic,2023-12-03,1,VIP Elite
CUST_000997,6,14,1319.21,5,4,3,543,12,Potential Loyalists,France,Healthcare,Basic,2023-12-03,1,VIP Elite
CUST_000998,4,14,3732.02,5,4,4,544,13,Champions,Australia,Consulting,Professional,2023-12-05,1,VIP Elite
CUST_000999,5,13,1181.8,5,4,3,543,12,Potential Loyalists,India,Manufacturing,Basic,2023-12-05,1,VIP Elite
CUST_001000,214,6,533.0,1,3,2,132,6,Lost,USA,Education,Basic,2023-12-05,0,Engaged Regulars
CUST_001001,4,13,735.1,5,4,2,542,11,Potential Loyalists,USA,Manufacturing,Basic,2023-12-06,0,Engaged Regulars
CUST_001002,32,13,889.19,1,4,3,143,8,At Risk,Brazil,Real Estate,Basic,2023-12-06,0,Engaged Regulars
CUST_001003,6,14,4602.55,5,4,4,544,13,Champions,USA,Real Estate,Enterprise,2023-12-06,1,VIP Elite
CUST_001004,32,13,7693.5599999999995,1,4,5,145,10,At Risk,UK,Manufacturing,Enterprise,2023-12-09,0,Engaged Regulars
CUST_001005,30,13,2893.57,2,4,4,244,10,At Risk,USA,Consulting,Professional,2023-12-09,0,Engaged Regulars
CUST_001006,29,12,384.29,2,4,2,242,8,Lost,USA,Media,Basic,2023-12-11,0,Engaged Regulars
CUST_001007,180,7,535.0,1,3,2,132,6,Lost,Brazil,Education,Basic,2023-12-11,0,Engaged Regulars
CUST_001008,29,12,3011.29,2,4,4,244,10,At Risk,Germany,Technology,Professional,2023-12-13,0,Engaged Regulars
CUST_001009,297,3,2842.76,1,2,4,124,7,Hibernating,UK,Manufacturing,Enterprise,2023-12-15,0,Engaged Regulars
CUST_001010,174,7,1147.6100000000001,1,3,3,133,7,At Risk,USA,Technology,Professional,2023-12-16,0,Engaged Regulars
CUST_001011,23,12,1953.53,3,4,4,344,11,Loyal Customers,India,Manufacturing,Professional,2023-12-17,0,Engaged Regulars
CUST_001012,23,13,1170.45,3,4,3,343,10,Promising,India,Real Estate,Basic,2023-12-18,0,Engaged Regulars
CUST_001013,23,13,1274.31,3,4,3,343,10,Promising,UK,Healthcare,Basic,2023-12-18,0,Engaged Regulars
CUST_001014,23,13,16605.28,3,4,5,345,12,Loyal Customers,Canada,Retail,Premium,2023-12-18,1,VIP Elite
CUST_001015,23,12,3163.68,3,4,4,344,11,Loyal Customers,USA,Real Estate,Professional,2023-12-19,0,Engaged Regulars
CUST_001016,22,12,1889.4099999999999,3,4,3,343,10,Promising,USA,Education,Professional,2023-12-19,0,Engaged Regulars
CUST_001017,51,12,26401.899999999998,1,4,5,145,10,At Risk,Germany,Media,Premium,2023-12-19,1,VIP Elite
CUST_001018,20,11,479.33,3,3,2,332,8,Promising,France,Healthcare,Basic,2023-12-20,0,Engaged Regulars
CUST_001019,19,13,1321.46,3,4,3,343,10,Promising,USA,Retail,Basic,2023-12-21,0,Engaged Regulars
CUST_001020,17,12,978.46,3,4,3,343,10,Promising,USA,Media,Basic,2023-12-21,0,Engaged Regulars
CUST_001021,18,13,3786.44,3,4,4,344,11,Loyal Customers,Japan,Energy,Professional,2023-12-21,0,Engaged Regulars
CUST_001022,140,8,496.65999999999997,1,3,2,132,6,Lost,Germany,Technology,Basic,2023-12-21,0,Engaged Regulars
CUST_001023,18,10,1122.23,3,3,3,333,9,Promising,Japan,Finance,Professional,2023-12-22,0,Engaged Regulars
CUST_001024,15,13,2509.91,4,4,4,444,12,Champions,USA,Energy,Professional,2023-12-23,1,VIP Elite
CUST_001025,16,13,1186.5,4,4,3,443,11,Potential Loyalists,Germany,Energy,Basic,2023-12-24,0,Engaged Regulars
CUST_001026,16,12,1693.09,4,4,3,443,11,Potential Loyalists,Germany,Technology,Professional,2023-12-24,0,Engaged Regulars
CUST_001027,14,12,32929.41,4,4,5,445,13,Champions,USA,Retail,Premium,2023-12-25,1,VIP Elite
CUST_001028,14,13,1417.64,4,4,3,443,11,Potential Loyalists,Japan,Retail,Professional,2023-12-26,0,Engaged Regulars
CUST_001029,15,11,3100.58,4,3,4,434,11,Potential Loyalists,Germany,Technology,Professional,2023-12-26,0,Engaged Regulars
CUST_001030,13,12,1891.84,4,4,3,443,11,Potential Loyalists,France,Retail,Professional,2023-12-26,0,Engaged Regulars
CUST_001031,15,13,2674.11,4,4,4,444,12,Champions,USA,Real Estate,Professional,2023-12-27,1,VIP Elite
CUST_001032,253,5,1224.3899999999999,1,2,3,123,6,Hibernating,Australia,Healthcare,Professional,2023-12-28,0,Engaged Regulars
CUST_001033,13,12,6918.09,4,4,5,445,13,Champions,USA,Retail,Enterprise,2023-12-29,1,VIP Elite
CUST_001034,9,13,812.17,5,4,2,542,11,Potential Loyalists,USA,Consulting,Basic,2023-12-30,0,Engaged Regulars
CUST_001035,11,13,930.44,4,4,3,443,11,Potential Loyalists,USA,Real Estate,Basic,2023-12-30,0,Engaged Regulars
CUST_001036,12,12,2182.05,4,4,4,444,12,Champions,Australia,Education,Professional,2023-12-30,1,VIP Elite
CUST_001037,10,12,9821.95,4,4,5,445,13,Champions,USA,Manufacturing,Enterprise,2023-12-31,1,VIP Elite
CUST_001038,11,13,6518.15,4,4,5,445,13,Champions,Japan,Healthcare,Enterprise,2023-12-31,1,VIP Elite
CUST_001039,10,10,1086.4,4,3,3,433,10,Potential Loyalists,USA,Media,Professional,2024-01-01,0,Engaged Regulars
CUST_001040,10,13,11300.2,4,4,5,445,13,Champions,Singapore,Consulting,Enterprise,2024-01-01,1,VIP Elite
CUST_001041,4,11,981.58,5,3,3,533,11,Potential Loyalists,USA,Retail,Basic,2024-01-03,0,Engaged Regulars
CUST_001042,4,11,8888.21,5,3,5,535,13,Potential Loyalists,Germany,Retail,Enterprise,2024-01-03,1,VIP Elite
CUST_001043,5,13,3006.21,5,4,4,544,13,Champions,Germany,Manufacturing,Professional,2024-01-06,1,VIP Elite
CUST_001044,3,12,1254.94,5,4,3,543,12,Potential Loyalists,USA,Energy,Professional,2024-01-06,1,VIP Elite
CUST_001045,34,12,750.16,1,4,2,142,7,Lost,Japan,Technology,Basic,2024-01-07,0,Engaged Regulars
CUST_001046,33,9,20234.56,1,3,5,135,9,At Risk,Australia,Finance,Premium,2024-01-08,0,Engaged Regulars
CUST_001047,31,11,2870.91,2,3,4,234,9,About to Sleep,USA,Consulting,Professional,2024-01-08,0,Engaged Regulars
CUST_001048,31,11,5218.13,2,3,5,235,10,About to Sleep,USA,Retail,Enterprise,2024-01-08,0,Engaged Regulars
CUST_001049,30,9,2131.52,2,3,4,234,9,About to Sleep,France,Manufacturing,Professional,2024-01-08,0,Engaged Regulars
CUST_001050,28,11,671.65,2,3,2,232,7,About to Sleep,Australia,Manufacturing,Basic,2024-01-09,0,Engaged Regulars
CUST_001051,56,11,2919.56,1,4,4,144,9,At Risk,Brazil,Media,Professional,2024-01-11,0,Engaged Regulars
CUST_001052,30,12,1831.95,2,4,3,243,9,At Risk,USA,Real Estate,Professional,2024-01-11,0,Engaged Regulars
CUST_001053,59,10,493.54,1,3,2,132,6,Lost,Australia,Real Estate,Basic,2024-01-11,0,Engaged Regulars
CUST_001054,26,11,9716.95,2,4,5,245,11,At Risk,Japan,Energy,Enterprise,2024-01-12,1,VIP Elite
CUST_001055,26,11,23852.56,2,4,5,245,11,At Risk,USA,Media,Premium,2024-01-13,1,VIP Elite
CUST_001056,27,12,771.86,2,4,2,242,8,Lost,USA,Technology,Basic,2024-01-13,0,Engaged Regulars
CUST_001057,23,11,7577.41,3,4,5,345,12,Loyal Customers,USA,Education,Enterprise,2024-01-14,1,VIP Elite
CUST_001058,23,12,859.66,3,4,2,342,9,Promising,France,Consulting,Basic,2024-01-14,0,Engaged Regulars
CUST_001059,27,12,2815.97,2,4,4,244,10,At Risk,UK,Manufacturing,Professional,2024-01-14,0,Engaged Regulars
CUST_001060,26,9,3296.1800000000003,2,3,4,234,9,About to Sleep,USA,Real Estate,Enterprise,2024-01-15,0,Engaged Regulars
CUST_001061,25,9,2019.2,2,3,4,234,9,About to Sleep,Australia,Manufacturing,Professional,2024-01-16,0,Engaged Regulars
CUST_001062,261,4,572.71,1,2,2,122,5,Hibernating,India,Manufacturing,Professional,2024-01-16,0,Engaged Regulars
CUST_001063,24,11,1536.48,2,4,3,243,9,At Risk,Singapore,Manufacturing,Professional,2024-01-17,0,Engaged Regulars
CUST_001064,24,12,987.25,2,4,3,243,9,At Risk,France,Energy,Basic,2024-01-17,0,Engaged Regulars
CUST_001065,20,11,2866.82,3,4,4,344,11,Loyal Customers,Brazil,Technology,Professional,2024-01-18,0,Engaged Regulars
CUST_001066,259,4,217.5,1,2,1,121,4,Hibernating,USA,Consulting,Basic,2024-01-18,0,Engaged Regulars
CUST_001067,18,12,2828.29,3,4,4,344,11,Loyal Customers,Germany,Education,Professional,2024-01-20,0,Engaged Regulars
CUST_001068,20,12,9036.49,3,4,5,345,12,Loyal Customers,Canada,Technology,Enterprise,2024-01-20,1,VIP Elite
CUST_001069,19,11,1692.31,3,4,3,343,10,Promising,USA,Manufacturing,Professional,2024-01-20,0,Engaged Regulars
CUST_001070,20,12,6946.45,3,4,5,345,12,Loyal Customers,USA,Media,Enterprise,2024-01-20,1,VIP Elite
CUST_001071,19,10,2176.0,3,3,4,334,10,Promising,Australia,Technology,Professional,2024-01-20,0,Engaged Regulars
CUST_001072,19,8,696.84,3,3,2,332,8,Promising,Canada,Consulting,Basic,2024-01-20,0,Engaged Regulars
CUST_001073,18,9,7407.33,3,3,5,335,11,Promising,Germany,Education,Enterprise,2024-01-21,0,Engaged Regulars
CUST_001074,17,12,924.34,3,4,3,343,10,Promising,Germany,Retail,Basic,2024-01-21,0,Engaged Regulars
CUST_001075,16,12,11109.79,4,4,5,445,13,Champions,Germany,Real Estate,Enterprise,2024-01-21,1,VIP Elite
CUST_001076,15,12,795.87,4,4,2,442,10,Potential Loyalists,UK,Education,Basic,2024-01-22,0,Engaged Regulars
CUST_001077,15,11,10072.91,4,4,5,445,13,Champions,Canada,Finance,Enterprise,2024-01-23,1,VIP Elite
CUST_001078,18,11,458.46,3,4,2,342,9,Promising,USA,Energy,Basic,2024-01-23,0,Engaged Regulars
CUST_001079,15,12,739.13,4,4,2,442,10,Potential Loyalists,USA,Healthcare,Basic,2024-01-24,0,Engaged Regulars
CUST_001080,13,12,3078.95,4,4,4,444,12,Champions,Germany,Manufacturing,Professional,2024-01-24,1,VIP Elite
CUST_001081,12,12,3013.91,4,4,4,444,12,Champions,France,Energy,Professional,2024-01-25,1,VIP Elite
CUST_001082,13,11,10557.75,4,4,5,445,13,Champions,UK,Finance,Enterprise,2024-01-25,1,VIP Elite
CUST_001083,16,12,27454.64,4,4,5,445,13,Champions,Germany,Education,Premium,2024-01-25,1,VIP Elite
CUST_001084,14,11,602.59,4,4,2,442,10,Potential Loyalists,France,Retail,Basic,2024-01-26,0,Engaged Regulars
CUST_001085,11,12,733.92,4,4,2,442,10,Potential Loyalists,Canada,Manufacturing,Basic,2024-01-26,0,Engaged Regulars
CUST_001086,15,11,619.14,4,4,2,442,10,Potential Loyalists,Canada,Education,Basic,2024-01-26,0,Engaged Regulars
CUST_001087,9,11,5506.43,5,4,5,545,14,Champions,USA,Consulting,Enterprise,2024-01-28,1,VIP Elite
CUST_001088,9,12,7542.09,5,4,5,545,14,Champions,USA,Healthcare,Enterprise,2024-01-29,1,VIP Elite
CUST_001089,9,11,2362.62,5,4,4,544,13,Champions,USA,Consulting,Professional,2024-01-30,1,VIP Elite
CUST_001090,7,12,1389.11,5,4,3,543,12,Potential Loyalists,Canada,Consulting,Professional,2024-01-30,1,VIP Elite
CUST_001091,9,11,704.95,5,4,2,542,11,Potential Loyalists,UK,Retail,Basic,2024-01-30,0,Engaged Regulars
CUST_001092,8,12,794.04,5,4,2,542,11,Potential Loyalists,USA,Media,Basic,2024-01-30,0,Engaged Regulars
CUST_001093,6,11,12418.51,5,4,5,545,14,Champions,France,Media,Premium,2024-01-31,1,VIP Elite
CUST_001094,129,8,3431.85,1,3,4,134,8,At Risk,Japan,Finance,Enterprise,2024-01-31,0,Engaged Regulars
CUST_001095,8,12,2080.6,5,4,4,544,13,Champions,Australia,Retail,Professional,2024-01-31,1,VIP Elite
CUST_001096,8,12,11195.81,5,4,5,545,14,Champions,USA,Consulting,Enterprise,2024-01-31,1,VIP Elite
CUST_001097,6,10,1292.42,5,3,3,533,11,Potential Loyalists,Canada,Real Estate,Professional,2024-02-01,0,Engaged Regulars
CUST_001098,6,10,2518.95,5,3,4,534,12,Potential Loyalists,USA,Finance,Professional,2024-02-02,0,Engaged Regulars
CUST_001099,5,11,6026.37,5,4,5,545,14,Champions,Germany,Real Estate,Enterprise,2024-02-02,1,VIP Elite
CUST_001100,5,11,597.74,5,4,2,542,11,Potential Loyalists,Germany,Finance,Basic,2024-02-02,0,Engaged Regulars
CUST_001101,7,12,353.9,5,4,2,542,11,Potential Loyalists,Singapore,Technology,Basic,2024-02-03,0,Engaged Regulars
CUST_001102,3,11,480.39,5,4,2,542,11,Potential Loyalists,UK,Manufacturing,Basic,2024-02-03,0,Engaged Regulars
CUST_001103,2,12,8831.34,5,4,5,545,14,Champions,Canada,Finance,Enterprise,2024-02-04,1,VIP Elite
CUST_001104,3,12,7745.76,5,4,5,545,14,Champions,USA,Finance,Enterprise,2024-02-04,1,VIP Elite
CUST_001105,6,11,4339.18,5,4,4,544,13,Champions,USA,Healthcare,Enterprise,2024-02-04,1,VIP Elite
CUST_001106,6,11,8259.45,5,4,5,545,14,Champions,Australia,Media,Enterprise,2024-02-04,1,VIP Elite
CUST_001107,5,12,22316.28,5,4,5,545,14,Champions,USA,Media,Premium,2024-02-04,1,VIP Elite
CUST_001108,6,11,608.59,5,4,2,542,11,Potential Loyalists,Canada,Real Estate,Basic,2024-02-04,0,Engaged Regulars
CUST_001109,1,12,810.59,5,4,2,542,11,Potential Loyalists,Japan,Technology,Basic,2024-02-05,0,Engaged Regulars
CUST_001110,5,12,1169.3,5,4,3,543,12,Potential Loyalists,Japan,Education,Basic,2024-02-05,1,VIP Elite
CUST_001111,33,11,2758.06,1,4,4,144,9,At Risk,Canada,Education,Professional,2024-02-06,0,Engaged Regulars
CUST_001112,34,10,426.11,1,3,2,132,6,Lost,USA,Energy,Basic,2024-02-06,0,Engaged Regulars
CUST_001113,33,11,2620.42,1,4,4,144,9,At Risk,USA,Technology,Professional,2024-02-06,0,Engaged Regulars
CUST_001114,32,10,1465.94,1,3,3,133,7,At Risk,UK,Retail,Professional,2024-02-07,0,Engaged Regulars
CUST_001115,62,9,457.62,1,3,2,132,6,Lost,USA,Education,Basic,2024-02-07,0,Engaged Regulars
CUST_001116,31,10,563.35,2,3,2,232,7,About to Sleep,Canada,Healthcare,Basic,2024-02-08,0,Engaged Regulars
CUST_001117,28,11,5928.93,2,4,5,245,11,At Risk,Brazil,Consulting,Enterprise,2024-02-09,0,Engaged Regulars
CUST_001118,30,10,2725.24,2,3,4,234,9,About to Sleep,France,Healthcare,Professional,2024-02-09,0,Engaged Regulars
CUST_001119,27,10,955.84,2,3,3,233,8,About to Sleep,Brazil,Manufacturing,Basic,2024-02-09,0,Engaged Regulars
CUST_001120,88,8,669.01,1,3,2,132,6,Lost,USA,Real Estate,Basic,2024-02-09,0,Engaged Regulars
CUST_001121,30,10,656.27,2,3,2,232,7,About to Sleep,Australia,Consulting,Basic,2024-02-10,0,Engaged Regulars
CUST_001122,28,11,30556.31,2,4,5,245,11,At Risk,France,Media,Premium,2024-02-10,1,VIP Elite
CUST_001123,25,9,1534.08,2,3,3,233,8,About to Sleep,Japan,Finance,Professional,2024-02-11,0,Engaged Regulars
CUST_001124,299,2,1050.08,1,1,3,113,5,Hibernating,USA,Real Estate,Enterprise,2024-02-11,0,Engaged Regulars
CUST_001125,28,11,450.31,2,4,2,242,8,Lost,France,Retail,Basic,2024-02-12,0,Engaged Regulars
CUST_001126,25,10,3149.64,2,3,4,234,9,About to Sleep,USA,Media,Enterprise,2024-02-13,0,Engaged Regulars
CUST_001127,53,10,8019.03,1,3,5,135,9,At Risk,France,Retail,Enterprise,2024-02-14,0,Engaged Regulars
CUST_001128,23,11,1604.28,3,4,3,343,10,Promising,Japan,Finance,Professional,2024-02-14,0,Engaged Regulars
CUST_001129,21,11,2386.79,3,4,4,344,11,Loyal Customers,Germany,Technology,Professional,2024-02-15,0,Engaged Regulars
CUST_001130,22,11,1428.03,3,4,3,343,10,Promising,UK,Finance,Professional,2024-02-16,0,Engaged Regulars
CUST_001131,22,11,1936.5,3,4,4,344,11,Loyal Customers,Australia,Technology,Professional,2024-02-17,0,Engaged Regulars
CUST_001132,23,9,2420.2799999999997,3,3,4,334,10,Promising,Brazil,Manufacturing,Professional,2024-02-17,0,Engaged Regulars
CUST_001133,22,11,1267.2,3,4,3,343,10,Promising,France,Consulting,Professional,2024-02-18,0,Engaged Regulars
CUST_001134,17,11,2617.94,3,4,4,344,11,Loyal Customers,France,Technology,Professional,2024-02-19,0,Engaged Regulars
CUST_001135,20,8,885.99,3,3,3,333,9,Promising,USA,Technology,Professional,2024-02-20,0,Engaged Regulars
CUST_001136,18,10,622.15,3,3,2,332,8,Promising,USA,Healthcare,Basic,2024-02-20,0,Engaged Regulars
