customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,rfm_segment,behavioral_segment,country,industry,subscription_type,revenue_formatted
CUST_000874,18,15,545.52,3,4,2,342,9,Promising,Engaged Regulars,USA,Finance,Basic,$545.52
CUST_000875,16,13,652.71,4,4,2,442,10,Potential Loyalists,Engaged Regulars,Australia,Retail,Basic,$652.71
CUST_000876,16,16,1344.95,4,4,3,443,11,Potential Loyalists,VIP Elite,Germany,Technology,Basic,"$1,344.95"
CUST_000877,43,15,1047.15,1,4,3,143,8,At Risk,Engaged Regulars,USA,Retail,Basic,"$1,047.15"
CUST_000878,13,16,8853.19,4,4,5,445,13,Champions,VIP Elite,Singapore,Media,Enterprise,"$8,853.19"
CUST_000879,13,13,1806.84,4,4,3,443,11,Potential Loyalists,Engaged Regulars,India,Finance,Professional,"$1,806.84"
CUST_000880,13,13,2191.9,4,4,4,444,12,Champions,VIP Elite,USA,Consulting,Professional,"$2,191.90"
CUST_000881,13,15,14419.9,4,4,5,445,13,Champions,VIP Elite,Germany,Education,Enterprise,"$14,419.90"
CUST_000882,9,15,3662.0,5,4,4,544,13,Champions,VIP Elite,USA,Technology,Professional,"$3,662.00"
CUST_000883,9,15,1477.28,5,4,3,543,12,Potential Loyalists,VIP Elite,USA,Education,Basic,"$1,477.28"
CUST_000884,10,16,2080.2799999999997,4,4,4,444,12,Champions,VIP Elite,Canada,Consulting,Professional,"$2,080.28"
CUST_000885,7,16,1467.26,5,4,3,543,12,Potential Loyalists,VIP Elite,UK,Retail,Basic,"$1,467.26"
CUST_000886,8,15,10321.34,5,4,5,545,14,Champions,VIP Elite,Germany,Real Estate,Enterprise,"$10,321.34"
CUST_000887,7,16,34128.53,5,4,5,545,14,Champions,VIP Elite,Brazil,Finance,Premium,"$34,128.53"
CUST_000888,3,16,532.05,5,4,2,542,11,Potential Loyalists,VIP Elite,Australia,Healthcare,Basic,$532.05
CUST_000889,35,15,2152.37,1,4,4,144,9,At Risk,Engaged Regulars,Canada,Consulting,Professional,"$2,152.37"
CUST_000890,33,15,9544.09,1,4,5,145,10,At Risk,VIP Elite,USA,Energy,Enterprise,"$9,544.09"
CUST_000891,396,2,2171.44,1,1,4,114,6,Hibernating,Engaged Regulars,USA,Education,Enterprise,"$2,171.44"
CUST_000892,4,16,4449.72,5,4,4,544,13,Champions,VIP Elite,Germany,Retail,Professional,"$4,449.72"
CUST_000893,3,14,11683.1,5,4,5,545,14,Champions,VIP Elite,France,Education,Enterprise,"$11,683.10"
CUST_000894,1,13,1494.1599999999999,5,4,3,543,12,Potential Loyalists,VIP Elite,France,Education,Professional,"$1,494.16"
CUST_000895,2,15,3323.35,5,4,4,544,13,Champions,VIP Elite,USA,Finance,Professional,"$3,323.35"
CUST_000896,211,9,2405.7,1,3,4,134,8,At Risk,Engaged Regulars,USA,Finance,Professional,"$2,405.70"
CUST_000897,29,14,3878.71,2,4,4,244,10,At Risk,Engaged Regulars,Germany,Energy,Professional,"$3,878.71"
CUST_000898,92,13,747.85,1,4,2,142,7,Lost,Engaged Regulars,USA,Healthcare,Basic,$747.85
CUST_000899,357,4,296.35,1,2,1,121,4,Hibernating,Engaged Regulars,Canada,Media,Basic,$296.35
CUST_000900,268,7,360.57,1,3,2,132,6,Lost,Engaged Regulars,USA,Education,Basic,$360.57
CUST_000901,26,14,4184.92,2,4,4,244,10,At Risk,Engaged Regulars,India,Finance,Professional,"$4,184.92"
CUST_000902,29,13,1155.33,2,4,3,243,9,At Risk,Engaged Regulars,UK,Media,Basic,"$1,155.33"
CUST_000903,30,14,10730.29,2,4,5,245,11,At Risk,VIP Elite,UK,Real Estate,Enterprise,"$10,730.29"
CUST_000904,29,15,1204.14,2,4,3,243,9,At Risk,Engaged Regulars,France,Finance,Basic,"$1,204.14"
CUST_000905,29,14,1105.33,2,4,3,243,9,At Risk,Engaged Regulars,USA,Energy,Basic,"$1,105.33"
CUST_000906,27,15,12982.86,2,4,5,245,11,At Risk,VIP Elite,France,Consulting,Enterprise,"$12,982.86"
CUST_000907,265,7,534.78,1,3,2,132,6,Lost,Engaged Regulars,USA,Retail,Basic,$534.78
CUST_000908,327,5,9013.5,1,2,5,125,8,Hibernating,Engaged Regulars,USA,Finance,Premium,"$9,013.50"
CUST_000909,25,14,5694.09,2,4,5,245,11,At Risk,VIP Elite,USA,Manufacturing,Enterprise,"$5,694.09"
CUST_000910,25,14,1384.09,2,4,3,243,9,At Risk,Engaged Regulars,France,Technology,Basic,"$1,384.09"
CUST_000911,21,12,683.21,3,4,2,342,9,Promising,Engaged Regulars,USA,Consulting,Basic,$683.21
CUST_000912,20,14,4615.06,3,4,4,344,11,Loyal Customers,VIP Elite,France,Consulting,Enterprise,"$4,615.06"
CUST_000913,24,15,2570.87,2,4,4,244,10,At Risk,Engaged Regulars,France,Consulting,Professional,"$2,570.87"
CUST_000914,22,15,21893.47,3,4,5,345,12,Loyal Customers,VIP Elite,USA,Consulting,Premium,"$21,893.47"
CUST_000915,17,15,569.62,3,4,2,342,9,Promising,Engaged Regulars,Australia,Consulting,Basic,$569.62
CUST_000916,18,14,1904.6299999999999,3,4,3,343,10,Promising,Engaged Regulars,Singapore,Real Estate,Professional,"$1,904.63"
CUST_000917,18,14,2102.11,3,4,4,344,11,Loyal Customers,Engaged Regulars,France,Healthcare,Professional,"$2,102.11"
CUST_000918,46,13,1891.25,1,4,3,143,8,At Risk,Engaged Regulars,Australia,Education,Professional,"$1,891.25"
CUST_000919,17,14,1267.29,3,4,3,343,10,Promising,Engaged Regulars,USA,Healthcare,Basic,"$1,267.29"
CUST_000920,19,14,861.74,3,4,2,342,9,Promising,Engaged Regulars,Brazil,Education,Basic,$861.74
CUST_000921,15,15,2147.96,4,4,4,444,12,Champions,VIP Elite,UK,Manufacturing,Professional,"$2,147.96"
CUST_000922,15,15,2602.86,4,4,4,444,12,Champions,VIP Elite,UK,Healthcare,Professional,"$2,602.86"
CUST_000923,17,14,1194.06,3,4,3,343,10,Promising,Engaged Regulars,India,Healthcare,Basic,"$1,194.06"
CUST_000924,45,13,735.7,1,4,2,142,7,Lost,Engaged Regulars,USA,Technology,Basic,$735.70
CUST_000925,16,15,4503.45,4,4,4,444,12,Champions,VIP Elite,Brazil,Media,Professional,"$4,503.45"
CUST_000926,12,14,9399.75,4,4,5,445,13,Champions,VIP Elite,USA,Media,Enterprise,"$9,399.75"
CUST_000927,12,15,8324.48,4,4,5,445,13,Champions,VIP Elite,Japan,Media,Enterprise,"$8,324.48"
CUST_000928,11,15,549.61,4,4,2,442,10,Potential Loyalists,Engaged Regulars,Brazil,Media,Basic,$549.61
CUST_000929,9,15,4008.45,5,4,4,544,13,Champions,VIP Elite,Australia,Real Estate,Professional,"$4,008.45"
CUST_000930,7,13,3136.5499999999997,5,4,4,544,13,Champions,VIP Elite,Japan,Consulting,Professional,"$3,136.55"
CUST_000931,6,14,1878.13,5,4,3,543,12,Potential Loyalists,VIP Elite,Australia,Retail,Professional,"$1,878.13"
CUST_000932,7,15,3920.05,5,4,4,544,13,Champions,VIP Elite,USA,Healthcare,Professional,"$3,920.05"
CUST_000933,5,15,24340.260000000002,5,4,5,545,14,Champions,VIP Elite,Singapore,Technology,Premium,"$24,340.26"
CUST_000934,244,7,335.32,1,3,1,131,5,Lost,Engaged Regulars,USA,Education,Basic,$335.32
CUST_000935,7,15,1732.13,5,4,3,543,12,Potential Loyalists,VIP Elite,USA,Healthcare,Professional,"$1,732.13"
CUST_000936,2,14,1304.38,5,4,3,543,12,Potential Loyalists,VIP Elite,Australia,Finance,Basic,"$1,304.38"
CUST_000937,4,13,11073.130000000001,5,4,5,545,14,Champions,VIP Elite,Germany,Finance,Enterprise,"$11,073.13"
CUST_000938,34,14,4171.6,1,4,4,144,9,At Risk,Engaged Regulars,Canada,Energy,Professional,"$4,171.60"
CUST_000939,3,15,2606.05,5,4,4,544,13,Champions,VIP Elite,France,Healthcare,Professional,"$2,606.05"
CUST_000940,1,14,3948.66,5,4,4,544,13,Champions,VIP Elite,USA,Consulting,Professional,"$3,948.66"
CUST_000941,64,12,7318.88,1,4,5,145,10,At Risk,Engaged Regulars,Canada,Technology,Enterprise,"$7,318.88"
CUST_000942,34,13,9846.039999999999,1,4,5,145,10,At Risk,VIP Elite,France,Finance,Enterprise,"$9,846.04"
CUST_000943,32,13,1833.45,1,4,3,143,8,At Risk,Engaged Regulars,USA,Media,Professional,"$1,833.45"
CUST_000944,31,13,697.66,2,4,2,242,8,Lost,Engaged Regulars,USA,Healthcare,Basic,$697.66
CUST_000945,31,14,26577.760000000002,2,4,5,245,11,At Risk,VIP Elite,Canada,Retail,Premium,"$26,577.76"
CUST_000946,28,13,3210.9700000000003,2,4,4,244,10,At Risk,Engaged Regulars,USA,Energy,Professional,"$3,210.97"
CUST_000947,28,13,670.92,2,4,2,242,8,Lost,Engaged Regulars,Australia,Energy,Basic,$670.92
CUST_000948,30,14,2317.8,2,4,4,244,10,At Risk,Engaged Regulars,Germany,Manufacturing,Professional,"$2,317.80"
CUST_000949,28,14,463.52,2,4,2,242,8,Lost,Engaged Regulars,France,Healthcare,Basic,$463.52
CUST_000950,56,13,9044.369999999999,1,4,5,145,10,At Risk,Engaged Regulars,UK,Consulting,Enterprise,"$9,044.37"
CUST_000951,27,13,557.84,2,4,2,242,8,Lost,Engaged Regulars,Germany,Real Estate,Basic,$557.84
CUST_000952,357,2,59.66,1,1,1,111,3,Hibernating,Engaged Regulars,Australia,Education,Basic,$59.66
CUST_000953,55,11,568.83,1,3,2,132,6,Lost,Engaged Regulars,Canada,Healthcare,Basic,$568.83
CUST_000954,26,14,895.27,2,4,3,243,9,At Risk,Engaged Regulars,India,Consulting,Basic,$895.27
CUST_000955,25,13,446.15,2,4,2,242,8,Lost,Engaged Regulars,UK,Healthcare,Basic,$446.15
CUST_000956,53,12,9060.91,1,4,5,145,10,At Risk,Engaged Regulars,UK,Finance,Enterprise,"$9,060.91"
CUST_000957,24,14,885.3000000000001,2,4,3,243,9,At Risk,Engaged Regulars,Singapore,Healthcare,Basic,$885.30
CUST_000958,21,14,2476.42,3,4,4,344,11,Loyal Customers,Engaged Regulars,UK,Healthcare,Professional,"$2,476.42"
CUST_000959,22,13,2521.32,3,4,4,344,11,Loyal Customers,Engaged Regulars,Brazil,Media,Professional,"$2,521.32"
CUST_000960,22,13,1534.37,3,4,3,343,10,Promising,Engaged Regulars,UK,Manufacturing,Professional,"$1,534.37"
CUST_000961,20,14,798.27,3,4,2,342,9,Promising,Engaged Regulars,Canada,Energy,Basic,$798.27
CUST_000962,22,13,1204.78,3,4,3,343,10,Promising,Engaged Regulars,France,Education,Basic,"$1,204.78"
CUST_000963,54,13,590.74,1,4,2,142,7,Lost,Engaged Regulars,Australia,Education,Basic,$590.74
CUST_000964,49,13,1985.64,1,4,4,144,9,At Risk,Engaged Regulars,France,Technology,Professional,"$1,985.64"
CUST_000965,20,13,659.11,3,4,2,342,9,Promising,Engaged Regulars,France,Real Estate,Basic,$659.11
CUST_000966,18,11,2398.81,3,3,4,334,10,Promising,Engaged Regulars,France,Manufacturing,Professional,"$2,398.81"
CUST_000967,20,13,3549.64,3,4,4,344,11,Loyal Customers,Engaged Regulars,Germany,Finance,Professional,"$3,549.64"
CUST_000968,22,13,4761.36,3,4,4,344,11,Loyal Customers,VIP Elite,Canada,Healthcare,Enterprise,"$4,761.36"
CUST_000969,21,14,12412.58,3,4,5,345,12,Loyal Customers,VIP Elite,USA,Education,Enterprise,"$12,412.58"
CUST_000970,49,13,1275.82,1,4,3,143,8,At Risk,Engaged Regulars,Germany,Media,Basic,"$1,275.82"
CUST_000971,19,14,672.15,3,4,2,342,9,Promising,Engaged Regulars,USA,Consulting,Basic,$672.15
CUST_000972,17,14,3915.93,3,4,4,344,11,Loyal Customers,VIP Elite,Australia,Technology,Professional,"$3,915.93"
CUST_000973,17,14,2692.19,3,4,4,344,11,Loyal Customers,Engaged Regulars,Australia,Energy,Professional,"$2,692.19"
CUST_000974,19,11,881.95,3,3,3,333,9,Promising,Engaged Regulars,UK,Energy,Basic,$881.95
CUST_000975,16,13,2918.95,4,4,4,444,12,Champions,VIP Elite,UK,Real Estate,Professional,"$2,918.95"
CUST_000976,14,13,825.4,4,4,2,442,10,Potential Loyalists,Engaged Regulars,USA,Retail,Basic,$825.40
CUST_000977,14,13,2434.26,4,4,4,444,12,Champions,VIP Elite,France,Healthcare,Professional,"$2,434.26"
CUST_000978,345,3,6887.28,1,2,5,125,8,Hibernating,Engaged Regulars,Singapore,Technology,Premium,"$6,887.28"
CUST_000979,17,14,3709.85,3,4,4,344,11,Loyal Customers,VIP Elite,France,Energy,Professional,"$3,709.85"
CUST_000980,16,11,4509.14,4,3,4,434,11,Potential Loyalists,Engaged Regulars,France,Consulting,Enterprise,"$4,509.14"
CUST_000981,15,13,1776.29,4,4,3,443,11,Potential Loyalists,Engaged Regulars,USA,Real Estate,Professional,"$1,776.29"
CUST_000982,255,6,593.62,1,3,2,132,6,Lost,Engaged Regulars,Japan,Finance,Basic,$593.62
CUST_000983,12,14,1808.67,4,4,3,443,11,Potential Loyalists,Engaged Regulars,France,Retail,Professional,"$1,808.67"
CUST_000984,16,14,496.57,4,4,2,442,10,Potential Loyalists,Engaged Regulars,USA,Media,Basic,$496.57
CUST_000985,44,13,572.38,1,4,2,142,7,Lost,Engaged Regulars,UK,Media,Basic,$572.38
CUST_000986,11,14,12883.51,4,4,5,445,13,Champions,VIP Elite,USA,Finance,Enterprise,"$12,883.51"
CUST_000987,224,5,852.57,1,2,2,122,5,Hibernating,Engaged Regulars,USA,Manufacturing,Professional,$852.57
CUST_000988,11,13,15504.619999999999,4,4,5,445,13,Champions,VIP Elite,USA,Healthcare,Premium,"$15,504.62"
CUST_000989,281,5,978.99,1,2,3,123,6,Hibernating,Engaged Regulars,USA,Energy,Professional,$978.99
CUST_000990,11,14,12828.65,4,4,5,445,13,Champions,VIP Elite,Japan,Education,Enterprise,"$12,828.65"
CUST_000991,8,13,8311.5,5,4,5,545,14,Champions,VIP Elite,USA,Energy,Enterprise,"$8,311.50"
CUST_000992,100,10,2550.43,1,3,4,134,8,At Risk,Engaged Regulars,Germany,Technology,Professional,"$2,550.43"
CUST_000993,9,13,946.18,5,4,3,543,12,Potential Loyalists,VIP Elite,USA,Consulting,Basic,$946.18
CUST_000994,7,13,1596.81,5,4,3,543,12,Potential Loyalists,VIP Elite,Canada,Media,Professional,"$1,596.81"
CUST_000995,249,6,853.61,1,3,2,132,6,Lost,Engaged Regulars,UK,Finance,Professional,$853.61
CUST_000996,7,13,940.37,5,4,3,543,12,Potential Loyalists,VIP Elite,Australia,Consulting,Basic,$940.37
CUST_000997,6,14,1319.21,5,4,3,543,12,Potential Loyalists,VIP Elite,France,Healthcare,Basic,"$1,319.21"
CUST_000998,4,14,3732.02,5,4,4,544,13,Champions,VIP Elite,Australia,Consulting,Professional,"$3,732.02"
CUST_000999,5,13,1181.8,5,4,3,543,12,Potential Loyalists,VIP Elite,India,Manufacturing,Basic,"$1,181.80"
CUST_001000,214,6,533.0,1,3,2,132,6,Lost,Engaged Regulars,USA,Education,Basic,$533.00
CUST_001001,4,13,735.1,5,4,2,542,11,Potential Loyalists,Engaged Regulars,USA,Manufacturing,Basic,$735.10
CUST_001002,32,13,889.19,1,4,3,143,8,At Risk,Engaged Regulars,Brazil,Real Estate,Basic,$889.19
CUST_001003,6,14,4602.55,5,4,4,544,13,Champions,VIP Elite,USA,Real Estate,Enterprise,"$4,602.55"
CUST_001004,32,13,7693.5599999999995,1,4,5,145,10,At Risk,Engaged Regulars,UK,Manufacturing,Enterprise,"$7,693.56"
CUST_001005,30,13,2893.57,2,4,4,244,10,At Risk,Engaged Regulars,USA,Consulting,Professional,"$2,893.57"
CUST_001006,29,12,384.29,2,4,2,242,8,Lost,Engaged Regulars,USA,Media,Basic,$384.29
CUST_001007,180,7,535.0,1,3,2,132,6,Lost,Engaged Regulars,Brazil,Education,Basic,$535.00
CUST_001008,29,12,3011.29,2,4,4,244,10,At Risk,Engaged Regulars,Germany,Technology,Professional,"$3,011.29"
CUST_001009,297,3,2842.76,1,2,4,124,7,Hibernating,Engaged Regulars,UK,Manufacturing,Enterprise,"$2,842.76"
CUST_001010,174,7,1147.6100000000001,1,3,3,133,7,At Risk,Engaged Regulars,USA,Technology,Professional,"$1,147.61"
CUST_001011,23,12,1953.53,3,4,4,344,11,Loyal Customers,Engaged Regulars,India,Manufacturing,Professional,"$1,953.53"
CUST_001012,23,13,1170.45,3,4,3,343,10,Promising,Engaged Regulars,India,Real Estate,Basic,"$1,170.45"
CUST_001013,23,13,1274.31,3,4,3,343,10,Promising,Engaged Regulars,UK,Healthcare,Basic,"$1,274.31"
CUST_001014,23,13,16605.28,3,4,5,345,12,Loyal Customers,VIP Elite,Canada,Retail,Premium,"$16,605.28"
CUST_001015,23,12,3163.68,3,4,4,344,11,Loyal Customers,Engaged Regulars,USA,Real Estate,Professional,"$3,163.68"
CUST_001016,22,12,1889.4099999999999,3,4,3,343,10,Promising,Engaged Regulars,USA,Education,Professional,"$1,889.41"
CUST_001017,51,12,26401.899999999998,1,4,5,145,10,At Risk,VIP Elite,Germany,Media,Premium,"$26,401.90"
CUST_001018,20,11,479.33,3,3,2,332,8,Promising,Engaged Regulars,France,Healthcare,Basic,$479.33
CUST_001019,19,13,1321.46,3,4,3,343,10,Promising,Engaged Regulars,USA,Retail,Basic,"$1,321.46"
CUST_001020,17,12,978.46,3,4,3,343,10,Promising,Engaged Regulars,USA,Media,Basic,$978.46
CUST_001021,18,13,3786.44,3,4,4,344,11,Loyal Customers,Engaged Regulars,Japan,Energy,Professional,"$3,786.44"
CUST_001022,140,8,496.65999999999997,1,3,2,132,6,Lost,Engaged Regulars,Germany,Technology,Basic,$496.66
CUST_001023,18,10,1122.23,3,3,3,333,9,Promising,Engaged Regulars,Japan,Finance,Professional,"$1,122.23"
CUST_001024,15,13,2509.91,4,4,4,444,12,Champions,VIP Elite,USA,Energy,Professional,"$2,509.91"
CUST_001025,16,13,1186.5,4,4,3,443,11,Potential Loyalists,Engaged Regulars,Germany,Energy,Basic,"$1,186.50"
CUST_001026,16,12,1693.09,4,4,3,443,11,Potential Loyalists,Engaged Regulars,Germany,Technology,Professional,"$1,693.09"
CUST_001027,14,12,32929.41,4,4,5,445,13,Champions,VIP Elite,USA,Retail,Premium,"$32,929.41"
CUST_001028,14,13,1417.64,4,4,3,443,11,Potential Loyalists,Engaged Regulars,Japan,Retail,Professional,"$1,417.64"
CUST_001029,15,11,3100.58,4,3,4,434,11,Potential Loyalists,Engaged Regulars,Germany,Technology,Professional,"$3,100.58"
CUST_001030,13,12,1891.84,4,4,3,443,11,Potential Loyalists,Engaged Regulars,France,Retail,Professional,"$1,891.84"
CUST_001031,15,13,2674.11,4,4,4,444,12,Champions,VIP Elite,USA,Real Estate,Professional,"$2,674.11"
CUST_001032,253,5,1224.3899999999999,1,2,3,123,6,Hibernating,Engaged Regulars,Australia,Healthcare,Professional,"$1,224.39"
CUST_001033,13,12,6918.09,4,4,5,445,13,Champions,VIP Elite,USA,Retail,Enterprise,"$6,918.09"
CUST_001034,9,13,812.17,5,4,2,542,11,Potential Loyalists,Engaged Regulars,USA,Consulting,Basic,$812.17
CUST_001035,11,13,930.44,4,4,3,443,11,Potential Loyalists,Engaged Regulars,USA,Real Estate,Basic,$930.44
CUST_001036,12,12,2182.05,4,4,4,444,12,Champions,VIP Elite,Australia,Education,Professional,"$2,182.05"
CUST_001037,10,12,9821.95,4,4,5,445,13,Champions,VIP Elite,USA,Manufacturing,Enterprise,"$9,821.95"
CUST_001038,11,13,6518.15,4,4,5,445,13,Champions,VIP Elite,Japan,Healthcare,Enterprise,"$6,518.15"
CUST_001039,10,10,1086.4,4,3,3,433,10,Potential Loyalists,Engaged Regulars,USA,Media,Professional,"$1,086.40"
CUST_001040,10,13,11300.2,4,4,5,445,13,Champions,VIP Elite,Singapore,Consulting,Enterprise,"$11,300.20"
CUST_001041,4,11,981.58,5,3,3,533,11,Potential Loyalists,Engaged Regulars,USA,Retail,Basic,$981.58
CUST_001042,4,11,8888.21,5,3,5,535,13,Potential Loyalists,VIP Elite,Germany,Retail,Enterprise,"$8,888.21"
CUST_001043,5,13,3006.21,5,4,4,544,13,Champions,VIP Elite,Germany,Manufacturing,Professional,"$3,006.21"
CUST_001044,3,12,1254.94,5,4,3,543,12,Potential Loyalists,VIP Elite,USA,Energy,Professional,"$1,254.94"
CUST_001045,34,12,750.16,1,4,2,142,7,Lost,Engaged Regulars,Japan,Technology,Basic,$750.16
CUST_001046,33,9,20234.56,1,3,5,135,9,At Risk,Engaged Regulars,Australia,Finance,Premium,"$20,234.56"
CUST_001047,31,11,2870.91,2,3,4,234,9,About to Sleep,Engaged Regulars,USA,Consulting,Professional,"$2,870.91"
CUST_001048,31,11,5218.13,2,3,5,235,10,About to Sleep,Engaged Regulars,USA,Retail,Enterprise,"$5,218.13"
CUST_001049,30,9,2131.52,2,3,4,234,9,About to Sleep,Engaged Regulars,France,Manufacturing,Professional,"$2,131.52"
CUST_001050,28,11,671.65,2,3,2,232,7,About to Sleep,Engaged Regulars,Australia,Manufacturing,Basic,$671.65
CUST_001051,56,11,2919.56,1,4,4,144,9,At Risk,Engaged Regulars,Brazil,Media,Professional,"$2,919.56"
CUST_001052,30,12,1831.95,2,4,3,243,9,At Risk,Engaged Regulars,USA,Real Estate,Professional,"$1,831.95"
CUST_001053,59,10,493.54,1,3,2,132,6,Lost,Engaged Regulars,Australia,Real Estate,Basic,$493.54
CUST_001054,26,11,9716.95,2,4,5,245,11,At Risk,VIP Elite,Japan,Energy,Enterprise,"$9,716.95"
CUST_001055,26,11,23852.56,2,4,5,245,11,At Risk,VIP Elite,USA,Media,Premium,"$23,852.56"
CUST_001056,27,12,771.86,2,4,2,242,8,Lost,Engaged Regulars,USA,Technology,Basic,$771.86
CUST_001057,23,11,7577.41,3,4,5,345,12,Loyal Customers,VIP Elite,USA,Education,Enterprise,"$7,577.41"
CUST_001058,23,12,859.66,3,4,2,342,9,Promising,Engaged Regulars,France,Consulting,Basic,$859.66
CUST_001059,27,12,2815.97,2,4,4,244,10,At Risk,Engaged Regulars,UK,Manufacturing,Professional,"$2,815.97"
CUST_001060,26,9,3296.1800000000003,2,3,4,234,9,About to Sleep,Engaged Regulars,USA,Real Estate,Enterprise,"$3,296.18"
CUST_001061,25,9,2019.2,2,3,4,234,9,About to Sleep,Engaged Regulars,Australia,Manufacturing,Professional,"$2,019.20"
CUST_001062,261,4,572.71,1,2,2,122,5,Hibernating,Engaged Regulars,India,Manufacturing,Professional,$572.71
CUST_001063,24,11,1536.48,2,4,3,243,9,At Risk,Engaged Regulars,Singapore,Manufacturing,Professional,"$1,536.48"
CUST_001064,24,12,987.25,2,4,3,243,9,At Risk,Engaged Regulars,France,Energy,Basic,$987.25
CUST_001065,20,11,2866.82,3,4,4,344,11,Loyal Customers,Engaged Regulars,Brazil,Technology,Professional,"$2,866.82"
CUST_001066,259,4,217.5,1,2,1,121,4,Hibernating,Engaged Regulars,USA,Consulting,Basic,$217.50
CUST_001067,18,12,2828.29,3,4,4,344,11,Loyal Customers,Engaged Regulars,Germany,Education,Professional,"$2,828.29"
CUST_001068,20,12,9036.49,3,4,5,345,12,Loyal Customers,VIP Elite,Canada,Technology,Enterprise,"$9,036.49"
CUST_001069,19,11,1692.31,3,4,3,343,10,Promising,Engaged Regulars,USA,Manufacturing,Professional,"$1,692.31"
CUST_001070,20,12,6946.45,3,4,5,345,12,Loyal Customers,VIP Elite,USA,Media,Enterprise,"$6,946.45"
CUST_001071,19,10,2176.0,3,3,4,334,10,Promising,Engaged Regulars,Australia,Technology,Professional,"$2,176.00"
CUST_001072,19,8,696.84,3,3,2,332,8,Promising,Engaged Regulars,Canada,Consulting,Basic,$696.84
CUST_001073,18,9,7407.33,3,3,5,335,11,Promising,Engaged Regulars,Germany,Education,Enterprise,"$7,407.33"
CUST_001074,17,12,924.34,3,4,3,343,10,Promising,Engaged Regulars,Germany,Retail,Basic,$924.34
CUST_001075,16,12,11109.79,4,4,5,445,13,Champions,VIP Elite,Germany,Real Estate,Enterprise,"$11,109.79"
CUST_001076,15,12,795.87,4,4,2,442,10,Potential Loyalists,Engaged Regulars,UK,Education,Basic,$795.87
CUST_001077,15,11,10072.91,4,4,5,445,13,Champions,VIP Elite,Canada,Finance,Enterprise,"$10,072.91"
CUST_001078,18,11,458.46,3,4,2,342,9,Promising,Engaged Regulars,USA,Energy,Basic,$458.46
CUST_001079,15,12,739.13,4,4,2,442,10,Potential Loyalists,Engaged Regulars,USA,Healthcare,Basic,$739.13
CUST_001080,13,12,3078.95,4,4,4,444,12,Champions,VIP Elite,Germany,Manufacturing,Professional,"$3,078.95"
CUST_001081,12,12,3013.91,4,4,4,444,12,Champions,VIP Elite,France,Energy,Professional,"$3,013.91"
CUST_001082,13,11,10557.75,4,4,5,445,13,Champions,VIP Elite,UK,Finance,Enterprise,"$10,557.75"
CUST_001083,16,12,27454.64,4,4,5,445,13,Champions,VIP Elite,Germany,Education,Premium,"$27,454.64"
CUST_001084,14,11,602.59,4,4,2,442,10,Potential Loyalists,Engaged Regulars,France,Retail,Basic,$602.59
