customer_id,signup_date,country,industry,subscription_type,monthly_fee,total_revenue,customer_tenure_days,is_churned,churn_probability,churn_risk_level,retention_action,urgency,recommended_discount_pct,specific_recommendation,gross_profit,profit_margin,profitability_tier,total_cost,customer_segment,behavioral_segment,R_score,F_score,M_score,RFM_total,signup_cohort,signup_year,signup_quarter,lifetime_months,customer_value_tier
CUST_000662,2023-04-21,Japan,Media,Basic,63.26,1371.84,622,0,0.0026232699405246,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,836.9768333333334,64.4572070337569,High Profit,461.52316666666667,Promising,VIP Elite,3.0,4.0,3.0,10.0,2023-04,2023,2,20.7,Gold
CUST_000663,2023-04-22,Singapore,Consulting,Basic,73.27,1608.88,621,0,0.0182817096908993,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,860.0267800000001,64.75227604692137,High Profit,468.15322,Promising,Engaged Regulars,3.0,4.0,3.0,10.0,2023-04,2023,2,20.7,Gold
CUST_000664,2023-04-22,USA,Media,Enterprise,561.62,12160.11,621,0,0.0026541169013908,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,7366.83406,67.57410258432964,High Profit,3535.0259400000004,Loyal Customers,VIP Elite,3.0,4.0,5.0,12.0,2023-04,2023,2,20.7,Platinum
CUST_000665,2023-04-23,France,Healthcare,Professional,225.73,4768.0,620,0,0.001498498954426,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2878.79404,67.27348875033884,High Profit,1400.44596,Loyal Customers,VIP Elite,3.0,4.0,4.0,11.0,2023-04,2023,2,20.7,Platinum
CUST_000666,2023-04-23,Germany,Healthcare,Professional,179.57,3463.7,620,0,0.0013640969871504,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2235.9034,64.89532129796251,High Profit,1209.4966,Loyal Customers,VIP Elite,3.0,4.0,4.0,11.0,2023-04,2023,2,20.7,Gold
CUST_000667,2023-04-27,USA,Manufacturing,Premium,2388.41,50483.71,616,0,0.0003909815576699,Low,Loyalty Rewards Program,Normal,6,Enroll in VIP loyalty rewards program,37072.44041,73.43446115588573,High Profit,13411.26959,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2023-04,2023,2,20.5,Platinum
CUST_000668,2023-04-27,Singapore,Education,Professional,189.94,3865.28,616,0,0.0029159013406714,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2198.98332,64.77275812095719,High Profit,1195.9366800000005,Champions,VIP Elite,4.0,4.0,4.0,12.0,2023-04,2023,2,20.5,Platinum
CUST_000669,2023-04-27,USA,Real Estate,Professional,164.46,3569.27,616,0,0.0007990582297632,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2218.02702,64.86179809452513,High Profit,1201.59298,Loyal Customers,VIP Elite,3.0,4.0,4.0,11.0,2023-04,2023,2,20.5,Gold
CUST_000670,2023-04-28,USA,Technology,Basic,89.82,1920.53,615,0,0.0011304402466244,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1226.38055,68.05474598374074,High Profit,575.66945,Promising,VIP Elite,3.0,4.0,3.0,10.0,2023-04,2023,2,20.5,Gold
CUST_000671,2023-04-29,USA,Healthcare,Professional,245.19,5312.7,614,0,0.0006125301859631,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3678.5917,69.24147232104202,High Profit,1634.1083,Loyal Customers,VIP Elite,3.0,5.0,5.0,13.0,2023-04,2023,2,20.5,Platinum
CUST_000672,2023-05-01,Japan,Real Estate,Professional,225.97,5049.27,612,0,0.0003193540085937,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3476.4871700000003,68.85128285871028,High Profit,1572.78283,Champions,VIP Elite,4.0,5.0,5.0,14.0,2023-05,2023,2,20.4,Platinum
CUST_000673,2023-05-02,Canada,Education,Professional,269.02,5703.29,611,0,0.000505525301711,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3785.04022,69.46531946366369,High Profit,1663.7797799999998,Champions,VIP Elite,4.0,4.0,5.0,13.0,2023-05,2023,2,20.4,Platinum
CUST_000674,2023-05-02,UK,Energy,Basic,56.84,1107.65,611,0,0.0022659942401297,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,649.0208066666667,61.67406034804974,High Profit,403.3191933333333,Potential Loyalists,VIP Elite,4.0,4.0,3.0,11.0,2023-05,2023,2,20.4,Silver
CUST_000675,2023-05-02,Singapore,Media,Basic,86.74,1823.53,611,0,0.0006754614023729,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1243.6082966666663,68.19785233402612,High Profit,579.9217033333334,Potential Loyalists,VIP Elite,4.0,5.0,3.0,12.0,2023-05,2023,2,20.4,Gold
CUST_000676,2023-05-03,Japan,Real Estate,Professional,152.71,3228.88,610,0,0.0007250326738821,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1825.98975,62.80814343451715,High Profit,1081.26025,Champions,VIP Elite,4.0,4.0,4.0,12.0,2023-05,2023,2,20.3,Gold
CUST_000677,2023-05-03,UK,Manufacturing,Professional,166.55,2419.71,610,1,0.9990222968483164,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 159 days inactive,1454.8246,60.0522001155783,High Profit,967.7754,At Risk,Engaged Regulars,1.0,4.0,4.0,9.0,2023-05,2023,2,20.3,Gold
CUST_000678,2023-05-05,Germany,Consulting,Enterprise,390.42,8533.67,608,0,0.0007134402465602,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,5558.292903333333,65.13367523390679,High Profit,2975.377096666667,Champions,VIP Elite,4.0,5.0,5.0,14.0,2023-05,2023,2,20.3,Platinum
CUST_000679,2023-05-06,Brazil,Real Estate,Professional,256.66,4942.19,607,0,0.0005518010169801,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3194.57298,68.25456437297825,High Profit,1485.80702,Champions,VIP Elite,4.0,4.0,4.0,12.0,2023-05,2023,2,20.2,Platinum
CUST_000680,2023-05-06,USA,Technology,Professional,108.19,2363.72,607,0,0.0012059001234221,Low,Loyalty Rewards Program,Normal,5,Address payment issues - offer alternative payment methods,1086.43539,55.826574824391486,High Profit,859.6546099999999,Champions,VIP Elite,5.0,4.0,4.0,13.0,2023-05,2023,2,20.2,Gold
CUST_000681,2023-05-06,Brazil,Real Estate,Basic,30.14,640.7,607,0,0.0006318128762578,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,288.53565333333336,49.41355893501394,Medium Profit,295.3843466666666,Potential Loyalists,VIP Elite,5.0,4.0,2.0,11.0,2023-05,2023,2,20.2,Silver
CUST_000682,2023-05-08,France,Finance,Professional,187.26,3946.1,605,0,0.0002483214115892,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2482.96081,66.10458186794317,High Profit,1273.14919,Champions,VIP Elite,5.0,4.0,4.0,13.0,2023-05,2023,2,20.2,Platinum
CUST_000683,2023-05-08,Canada,Technology,Basic,98.43,1878.57,605,0,0.0005195798672553,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1218.5562066666666,68.08565527208795,High Profit,571.1837933333334,Potential Loyalists,VIP Elite,5.0,4.0,3.0,12.0,2023-05,2023,2,20.2,Gold
CUST_000684,2023-05-10,Canada,Media,Enterprise,440.62,9460.95,603,0,0.0002316530971963,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6279.892450000001,66.37697535659738,High Profit,3181.05755,Champions,VIP Elite,5.0,5.0,5.0,15.0,2023-05,2023,2,20.1,Platinum
CUST_000685,2023-05-10,USA,Finance,Basic,90.75,1946.78,603,0,0.0006764804837398,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1275.82018,68.46071432404297,High Profit,587.75982,Potential Loyalists,VIP Elite,5.0,4.0,3.0,12.0,2023-05,2023,2,20.1,Gold
CUST_000686,2023-05-10,Singapore,Manufacturing,Basic,40.13,768.84,603,1,0.1542729109483092,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,401.64266,55.135856464322,High Profit,326.81734,Lost,Engaged Regulars,1.0,4.0,2.0,7.0,2023-05,2023,2,20.1,Silver
CUST_000687,2023-05-11,Japan,Manufacturing,Professional,117.67,2502.79,602,0,0.0003828099688015,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1323.93619,58.818342522291175,High Profit,926.95381,Champions,VIP Elite,5.0,4.0,4.0,13.0,2023-05,2023,2,20.1,Gold
CUST_000688,2023-05-12,USA,Education,Enterprise,474.27,10043.61,601,0,0.0050257739870118,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6732.289976666667,67.03057940986027,High Profit,3311.320023333333,At Risk,VIP Elite,2.0,4.0,5.0,11.0,2023-05,2023,2,20.0,Platinum
CUST_000689,2023-05-14,UK,Education,Professional,231.9,4763.42,599,0,0.002703806026162,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3263.09682,68.50323549046693,High Profit,1500.32318,At Risk,VIP Elite,2.0,4.0,4.0,10.0,2023-05,2023,2,20.0,Platinum
CUST_000690,2023-05-15,UK,Finance,Professional,109.36,2253.74,598,0,0.0065818745042862,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1092.07532,56.092459885357385,High Profit,854.84468,At Risk,Engaged Regulars,2.0,4.0,4.0,10.0,2023-05,2023,2,19.9,Gold
CUST_000691,2023-05-16,USA,Manufacturing,Basic,79.82,1602.03,597,0,0.0037277865691372,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1075.66513,67.14388182493461,High Profit,526.36487,At Risk,Engaged Regulars,2.0,4.0,3.0,9.0,2023-05,2023,2,19.9,Gold
CUST_000692,2023-05-17,India,Retail,Basic,59.05,1004.62,596,1,0.9582190689021228,High,Immediate Retention Call,Critical,21,Re-engagement campaign - 116 days inactive,570.2913566666666,60.38727185449514,High Profit,374.09864333333337,At Risk,Engaged Regulars,1.0,4.0,3.0,8.0,2023-05,2023,2,19.9,Silver
CUST_000693,2023-05-18,France,Healthcare,Basic,78.26,1605.2,595,0,0.0065978688233424,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1010.3940733333334,66.60738548217684,High Profit,506.5459266666667,At Risk,Engaged Regulars,2.0,4.0,3.0,9.0,2023-05,2023,2,19.8,Gold
CUST_000694,2023-05-19,Australia,Technology,Basic,43.94,941.31,594,0,0.0021556914129086,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,566.75001,60.20864646078336,High Profit,374.55999,At Risk,Engaged Regulars,2.0,4.0,3.0,9.0,2023-05,2023,2,19.8,Silver
CUST_000695,2023-05-21,India,Healthcare,Professional,125.54,483.97,592,1,1.0,High,Immediate Retention Call,Critical,20,Address payment issues - offer alternative payment methods,-116.24576000000002,-31.809807355516647,Loss-Making,481.68576,Hibernating,Growth Potential,1.0,2.0,2.0,5.0,2023-05,2023,2,19.7,Silver
CUST_000696,2023-05-22,USA,Retail,Basic,65.36,1341.17,591,0,0.0019139818207544,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,824.7023300000001,64.67086956862684,High Profit,450.52767,Promising,VIP Elite,3.0,4.0,3.0,10.0,2023-05,2023,2,19.7,Gold
CUST_000697,2023-05-24,USA,Real Estate,Professional,100.86,1903.41,589,0,0.000839012166451,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1131.61727,56.79754613851845,High Profit,860.7527299999999,Loyal Customers,VIP Elite,3.0,4.0,4.0,11.0,2023-05,2023,2,19.6,Gold
CUST_000698,2023-05-25,UK,Education,Enterprise,870.98,18025.2,588,0,0.0018694347183432,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,12269.2817,71.3218372697309,High Profit,4933.4183,Loyal Customers,VIP Elite,3.0,4.0,5.0,12.0,2023-05,2023,2,19.6,Platinum
CUST_000699,2023-05-27,UK,Media,Basic,77.58,1589.33,586,0,0.002440388655229,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1009.7738233333332,66.68739215906415,High Profit,504.41617666666673,Promising,VIP Elite,3.0,4.0,3.0,10.0,2023-05,2023,2,19.5,Gold
CUST_000700,2023-05-27,France,Real Estate,Professional,113.17,2273.43,586,0,0.0005425857962881,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1349.8145299999996,59.37348103966252,High Profit,923.61547,Loyal Customers,VIP Elite,3.0,4.0,4.0,11.0,2023-05,2023,2,19.5,Gold
CUST_000701,2023-05-28,USA,Media,Basic,35.25,744.38,585,0,0.003658478325818,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,363.28737,53.78290227545265,High Profit,312.18263,Promising,Engaged Regulars,3.0,4.0,2.0,9.0,2023-05,2023,2,19.5,Silver
CUST_000702,2023-05-29,USA,Healthcare,Professional,119.64,2483.11,584,0,0.0009959013638764,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1336.30431,59.26986529821122,High Profit,918.30569,Champions,VIP Elite,4.0,4.0,4.0,12.0,2023-05,2023,2,19.5,Gold
CUST_000703,2023-05-29,France,Education,Professional,275.2,5553.41,584,0,0.0008038097054915,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3688.972260000001,69.52375698729377,High Profit,1617.0877400000002,Champions,VIP Elite,4.0,4.0,5.0,13.0,2023-05,2023,2,19.5,Platinum
CUST_000704,2023-05-29,Japan,Finance,Enterprise,566.9,11858.89,584,0,0.0009103595158793,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,8154.537523333332,68.76307583031239,High Profit,3704.352476666667,Champions,VIP Elite,4.0,4.0,5.0,13.0,2023-05,2023,2,19.5,Platinum
CUST_000705,2023-05-30,France,Finance,Enterprise,748.1,15237.55,583,0,0.0008485233127172,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,10760.817716666666,70.62039315156746,High Profit,4476.732283333333,Champions,VIP Elite,4.0,5.0,5.0,14.0,2023-05,2023,2,19.4,Platinum
CUST_000706,2023-05-30,USA,Finance,Basic,33.79,691.34,583,0,0.0022953264657357,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,351.50058333333334,53.27784514336239,High Profit,308.24941666666666,Potential Loyalists,Engaged Regulars,4.0,4.0,2.0,10.0,2023-05,2023,2,19.4,Silver
CUST_000707,2023-05-30,USA,Consulting,Basic,29.59,603.74,583,0,0.0027992167144268,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,282.5423433333333,49.54188832973879,Medium Profit,287.76765666666665,Potential Loyalists,Engaged Regulars,4.0,4.0,2.0,10.0,2023-05,2023,2,19.4,Silver
CUST_000708,2023-06-01,Germany,Finance,Premium,1879.2,38282.36,581,0,0.000370010878734,Low,Loyalty Rewards Program,Normal,6,Enroll in VIP loyalty rewards program,26332.14633,72.2631799025391,High Profit,10107.08367,Champions,VIP Elite,4.0,4.0,5.0,13.0,2023-06,2023,2,19.4,Platinum
CUST_000709,2023-06-01,USA,Retail,Basic,72.97,1490.38,581,0,0.0012020158350037,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,874.1941266666666,65.37203884559972,High Profit,463.0658733333333,Potential Loyalists,VIP Elite,4.0,4.0,3.0,11.0,2023-06,2023,2,19.4,Gold
CUST_000710,2023-06-02,Germany,Finance,Premium,2838.79,43390.49,580,1,0.9995543479296698,High,Immediate Retention Call,Critical,22,Re-engagement campaign - 159 days inactive,31696.56779,73.04957328207172,High Profit,11693.92221,At Risk,VIP Elite,1.0,4.0,5.0,10.0,2023-06,2023,2,19.3,Platinum
CUST_000711,2023-06-03,UK,Consulting,Professional,236.31,4854.02,579,0,0.0005168502336654,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3342.9494200000004,68.86970840664027,High Profit,1511.07058,Champions,VIP Elite,4.0,5.0,5.0,14.0,2023-06,2023,2,19.3,Platinum
CUST_000712,2023-06-03,USA,Retail,Basic,35.07,724.89,579,0,0.0006763338406247,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,375.49,54.41884057971015,High Profit,314.51,Potential Loyalists,Engaged Regulars,4.0,4.0,2.0,10.0,2023-06,2023,2,19.3,Silver
CUST_000713,2023-06-05,Singapore,Healthcare,Premium,1279.03,25760.53,577,0,0.0005336941243256,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,15981.61795,69.48091511622093,High Profit,7019.832050000001,Champions,VIP Elite,4.0,4.0,5.0,13.0,2023-06,2023,2,19.2,Platinum
CUST_000714,2023-06-06,USA,Healthcare,Premium,2178.15,45646.67,576,0,0.000196826147047,Low,Loyalty Rewards Program,Normal,6,Enroll in VIP loyalty rewards program,29599.052750000003,72.79604220338047,High Profit,11061.19725,Champions,VIP Elite,5.0,4.0,5.0,14.0,2023-06,2023,2,19.2,Platinum
CUST_000715,2023-06-06,France,Media,Enterprise,545.07,1553.87,576,1,1.0,High,Immediate Retention Call,Critical,20,Re-engagement campaign - 514 days inactive,228.53376999999975,14.707393153867429,Low Profit,1325.33623,Hibernating,Growth Potential,1.0,2.0,3.0,6.0,2023-06,2023,2,19.2,Gold
CUST_000716,2023-06-08,Germany,Media,Professional,161.9,3015.06,574,0,0.0001974219811418,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2045.43548,64.56795964493605,High Profit,1122.44452,Champions,VIP Elite,5.0,4.0,4.0,13.0,2023-06,2023,2,19.1,Gold
CUST_000717,2023-06-09,Germany,Finance,Professional,148.56,2981.87,573,0,0.0002912135897298,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1773.4101099999998,63.01178968238458,High Profit,1040.99989,Champions,VIP Elite,5.0,4.0,4.0,13.0,2023-06,2023,2,19.1,Gold
CUST_000718,2023-06-11,USA,Healthcare,Basic,46.37,818.07,571,0,0.0073262544722986,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,510.6600733333334,59.17677629190133,High Profit,352.27992666666665,Lost,Engaged Regulars,2.0,4.0,2.0,8.0,2023-06,2023,2,19.0,Silver
CUST_000719,2023-06-12,UK,Consulting,Professional,219.0,3750.93,570,0,0.0112935021972836,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2144.18712,65.11902378580626,High Profit,1148.5328800000002,At Risk,Engaged Regulars,1.0,4.0,4.0,9.0,2023-06,2023,2,19.0,Gold
CUST_000720,2023-06-12,USA,Consulting,Professional,155.98,3089.01,570,0,0.006080479044551,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1757.64627,62.96715483794696,High Profit,1033.72373,At Risk,Engaged Regulars,2.0,4.0,4.0,10.0,2023-06,2023,2,19.0,Gold
CUST_000721,2023-06-13,India,Technology,Basic,88.35,1693.13,569,0,0.0058643909691191,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,1083.6613666666667,67.48840796329742,High Profit,522.0386333333333,At Risk,Engaged Regulars,2.0,4.0,3.0,9.0,2023-06,2023,2,19.0,Gold
CUST_000722,2023-06-13,Canada,Manufacturing,Professional,140.09,2092.29,569,0,0.0040334460424751,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1342.4462,59.60599413906402,High Profit,909.7538,At Risk,Engaged Regulars,2.0,4.0,4.0,10.0,2023-06,2023,2,19.0,Gold
CUST_000723,2023-06-15,Japan,Consulting,Basic,64.67,1251.69,567,0,0.0068921977450902,Low,Loyalty Rewards Program,Normal,5,Enroll in basic rewards program,811.05299,64.79663415062835,High Profit,440.63701,At Risk,Engaged Regulars,2.0,4.0,3.0,9.0,2023-06,2023,2,18.9,Silver
CUST_000724,2023-06-15,Canada,Media,Enterprise,505.88,9623.17,567,0,0.0042663900797068,Low,Loyalty Rewards Program,Normal,5,Enroll in enterprise loyalty program,6067.42322,66.51548945276271,High Profit,3054.39678,At Risk,VIP Elite,2.0,4.0,5.0,11.0,2023-06,2023,2,18.9,Platinum
CUST_000725,2023-06-15,India,Technology,Professional,255.76,4558.61,567,0,0.0021810492929989,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3114.70305,68.46178303348682,High Profit,1434.84695,At Risk,VIP Elite,2.0,4.0,4.0,10.0,2023-06,2023,2,18.9,Platinum
CUST_000726,2023-06-16,Germany,Retail,Professional,197.98,3843.89,566,0,0.0019002699636037,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,2431.65758,66.38468077903784,High Profit,1231.32242,At Risk,VIP Elite,2.0,4.0,4.0,10.0,2023-06,2023,2,18.9,Gold
CUST_000727,2023-06-16,Japan,Healthcare,Professional,147.22,2797.05,566,0,0.0020490647502537,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1764.02555,63.06735846695626,High Profit,1033.02445,At Risk,VIP Elite,2.0,4.0,4.0,10.0,2023-06,2023,2,18.9,Gold
CUST_000728,2023-06-17,USA,Consulting,Premium,1141.02,19992.74,565,0,0.0037166430948047,Low,Loyalty Rewards Program,Normal,5,Enroll in VIP loyalty rewards program,14568.08892,68.94987874209836,High Profit,6560.43108,At Risk,VIP Elite,2.0,4.0,5.0,11.0,2023-06,2023,2,18.8,Platinum
CUST_000729,2023-06-17,Canada,Technology,Professional,296.38,5612.78,565,0,0.0013093658614,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,3705.46408,69.7239255769144,High Profit,1609.01592,At Risk,VIP Elite,2.0,4.0,5.0,11.0,2023-06,2023,2,18.8,Platinum
CUST_000730,2023-06-17,USA,Education,Professional,125.4,2228.08,565,0,0.0042331013185355,Low,Loyalty Rewards Program,Normal,5,Enroll in loyalty points program,1304.22313,59.28206115371154,High Profit,895.8068700000001,At Risk,Engaged Regulars,2.0,4.0,4.0,10.0,2023-06,2023,2,18.8,Gold
