customer_id,country,industry,subscription_type,monthly_fee,total_revenue,churn_probability,churn_risk_level,value_score,priority_rank,urgency,action_timeline,contact_channel,primary_action,secondary_action,specific_recommendation,recommended_discount_pct,action_1,action_2,action_3,action_4
CUST_001014,Canada,Retail,Premium,1267.77,16605.28,0.0008436680756328,Low,14.02,557,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_000606,UK,Real Estate,Professional,222.47,5215.23,0.000388405810992,Low,14.01,558,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001208,Germany,Healthcare,Premium,1917.19,20069.0,0.0009954549810677,Low,14.0,559,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_000510,Brazil,Energy,Basic,57.56,1409.51,0.0012120954733143,Low,13.97,560,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_001396,Canada,Manufacturing,Premium,2716.43,22186.88,7.079912123833587e-05,Low,13.95,561,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_000537,USA,Finance,Basic,96.52,2423.44,0.002204095545975,Low,13.94,562,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000517,USA,Energy,Basic,92.36,2246.34,0.1990327850767806,Low,13.92,563,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000893,France,Education,Enterprise,800.86,13178.47,0.0008167250864917,Low,13.92,564,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_000582,UK,Real Estate,Professional,162.78,3629.19,0.0002001387618483,Low,13.85,565,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000507,India,Manufacturing,Basic,36.16,963.36,0.0011178519491102,Low,13.82,566,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000541,Australia,Manufacturing,Basic,86.15,2200.83,0.0008587500651325,Low,13.82,567,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000524,USA,Manufacturing,Basic,62.9,1598.96,0.006196411291359,Low,13.78,568,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000625,Brazil,Media,Professional,235.94,5381.57,0.0010094401415596,Low,13.77,569,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000511,Canada,Technology,Basic,35.27,931.36,0.0005770405245205,Low,13.76,571,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000549,USA,Healthcare,Basic,86.33,2163.96,0.0008722824950387,Low,13.76,570,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000535,UK,Education,Basic,71.22,1815.61,0.0023976202693656,Low,13.75,572,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000626,Australia,Media,Professional,241.03,5329.29,0.0004590339797603,Low,13.73,573,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000613,UK,Media,Professional,218.29,4850.0,0.0016604047420071,Low,13.69,574,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000550,Australia,Media,Basic,76.11,1883.79,0.0004365471626112,Low,13.66,576,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000563,France,Consulting,Professional,107.86,2607.98,0.0014135286335939,Low,13.66,575,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000536,USA,Retail,Basic,62.53,1561.88,0.0016764259392587,Low,13.65,577,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000604,Canada,Consulting,Professional,177.51,4116.13,0.0004805294446327,Low,13.64,578,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000553,Singapore,Finance,Basic,79.07,1864.0,0.0010197961170545,Low,13.63,579,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000906,France,Consulting,Enterprise,849.89,12982.86,0.0036446782630114,Low,13.6,580,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_000520,USA,Finance,Basic,38.72,977.47,0.005304094231995,Low,13.58,581,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000658,Germany,Manufacturing,Professional,272.41,5784.73,0.0022879037058377,Low,13.57,582,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000590,Australia,Real Estate,Professional,145.37,3424.51,0.0024854911397712,Low,13.56,583,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000565,UK,Education,Basic,96.6,2310.04,0.0022868646569749,Low,13.53,585,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000824,USA,Retail,Enterprise,615.34,10671.22,0.0010342455443372,Low,13.53,584,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in enterprise loyalty program,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_000842,France,Healthcare,Enterprise,706.63,11453.69,0.0126383202125275,Low,13.52,586,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Address payment issues - offer alternative payment methods,5,Enroll in enterprise loyalty program,Offer multi-year discount incentive,Provide co-marketing opportunities,Invite to customer advisory board
CUST_000647,Germany,Consulting,Professional,225.55,4983.42,0.0002810370255677,Low,13.51,587,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000628,Canada,Healthcare,Professional,212.08,4685.05,0.0005061102197943,Low,13.5,588,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000534,USA,Consulting,Basic,38.53,977.61,0.0094834244319069,Low,13.47,589,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000588,France,Energy,Professional,131.03,3051.49,0.0042502726570569,Low,13.46,590,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000673,Canada,Education,Professional,269.02,5703.29,0.000505525301711,Low,13.42,591,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_000556,Australia,Media,Basic,66.41,1629.37,0.0036090692541272,Low,13.41,592,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000544,France,Energy,Basic,41.59,1057.31,0.0006184126669451,Low,13.4,593,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in basic rewards program,5,Enroll in basic rewards program,Offer loyalty discount on upgrade,Send monthly tips newsletter,Provide community forum access
CUST_000597,UK,Retail,Professional,140.16,3232.05,0.0003675683752351,Low,13.4,594,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
CUST_001265,USA,Education,Premium,2123.56,19434.22,0.0027478965953686,Low,13.39,596,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_002408,Australia,Healthcare,Premium,1140.72,1312.88,3.78233939352047e-08,Low,13.39,595,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in VIP loyalty rewards program,5,Enroll in VIP loyalty rewards program,Offer referral bonus program,Provide beta access to new features,Send quarterly appreciation gift
CUST_000615,Singapore,Finance,Professional,196.33,4000.31,0.0024205441628525,Low,13.38,597,Normal,Within 30 days,Email + Newsletter,Loyalty Rewards Program,Feature Upgrade Offer,Enroll in loyalty points program,5,Enroll in loyalty points program,Offer anniversary discount,Provide certification program access,Send feature highlight newsletter
